taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	species	genus	family	order	class	phylum	superkingdom	source
380675	2.75	0.625	0.779773567175201	5.399612373357457	2.75	0.625	0.779773567175201	5.399612373357457	rod-shaped	['2.75', ' 2.75']	['0.625', ' 0.625']	Trinickia soli	Trinickia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
380763	2.0	0.5	0.3599741582238304	3.141592653589793	2.0	0.5	0.3599741582238304	3.141592653589793	rod-shaped	['2.0', ' 2.0']	['0.5', ' 0.5']	Sulfurihydrogenibium rodmanii	Sulfurihydrogenibium	Hydrogenothermaceae	Aquificales	Aquificae	Aquificae	Bacteria	bacdive
381300	4.0	0.447213595499958	0.6049024816144897	5.619851784832582	5.0	0.45	0.7713591712267189	7.0685834705770345	rod-shaped	['2.0', ' 8.0']	['0.4', ' 0.5']	Thiohalospira halophila	Thiohalospira	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
381306	6.0	0.3464101615137754	0.5546038814607573	6.529677711243183	7.5	0.35	0.710359913869517	8.246680715673207	rod-shaped	['3.0', ' 12.0']	['0.3', ' 0.4']	Thiohalorhabdus denitrificans	Thiohalorhabdus			Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
381630	1.3	0.85	0.5769076759389005	3.4714598822167213	1.3	0.85	0.5769076759389005	3.4714598822167213	rod-shaped	['1.3', ' 1.3']	['0.85', ' 0.85']	Methylobacterium jeotgali	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
381634	1.5	1.5	1.7671458676442586	7.0685834705770345	1.5	1.5	1.7671458676442586	7.0685834705770345	coccus-shaped	['1.5', ' 1.5']	['1.5', ' 1.5']	Salinicoccus jeotgali	Salinicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
381665	1.85	0.7	0.6221662451046786	4.068362486398782	1.85	0.7	0.6221662451046786	4.068362486398782	rod-shaped	['1.85', ' 1.85']	['0.7', ' 0.7']	Herbiconiux ginsengi	Herbiconiux	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
381706	1.97484176581315	0.8944271909999159	1.0535012838684246	5.549159011183478	2.15	0.9	1.1769191478510763	6.078981784696249	rod-shaped	['1.3', ' 3.0']	['0.8', ' 1.0']	Oceanobacillus chironomi	Oceanobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
381751	3.059411708155671	0.5477225575051662	0.6778388719270433	5.264394472136271	3.15	0.55	0.7048294018022601	5.442809272344316	rod-shaped	['2.4', ' 3.9']	['0.5', ' 0.6']	Thermocrinis minervae	Thermocrinis	Aquificaceae	Aquificales	Aquificae	Aquificae	Bacteria	bacdive
381830	0.6928203230275509	0.6928203230275509	0.1741247389664849	1.5079644737231006	0.7	0.7	0.1795943800302164	1.5393804002589986	coccus-shaped	['0.6', ' 0.8']	['0.6', ' 0.8']	Salinicoccus siamensis	Salinicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
382454	1.05	0.6	0.2403318379996192	1.9792033717615696	1.05	0.6	0.2403318379996192	1.9792033717615696	rod-shaped	['1.05', ' 1.05']	['0.6', ' 0.6']	Algiphilus aromaticivorans	Algiphilus	Algiphilaceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
382954	4.183300132670378	0.7348469228349535	1.670313833972282	9.657523574410495	4.25	0.75	1.7671458676442586	10.013826583317464	rod-shaped	['3.5', ' 5.0']	['0.6', ' 0.9']	Clostridium nitrophenolicum	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
383750	1.7663521732655694	0.3464101615137754	0.155591974150099	1.922285069329691	1.9	0.35	0.1715767737788675	2.089159114637212	rod-shaped	['1.2', ' 2.6']	['0.3', ' 0.4']	Marinomonas arctica	Marinomonas	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
384602	0.85	0.85	0.3215550980643052	2.2698006922186256	0.85	0.85	0.3215550980643052	2.2698006922186256	coccus-shaped	['0.85', ' 0.85']	['0.85', ' 0.85']	Micrococcus flavus	Micrococcus	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
384677	1.3	0.65	0.35948328437170707	2.6546457922833757	1.3	0.65	0.3594832843717071	2.6546457922833757	rod-shaped	['1.3', ' 1.3']	['0.65', ' 0.65']	Ornithinimicrobium pekingense	Ornithinimicrobium	Ornithinimicrobiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
384933	1.8027756377319948	0.282842712474619	0.1073478900738453	1.6019042244414097	1.9	0.3	0.1272345024703866	1.7907078125461822	rod-shaped	['1.3', ' 2.5']	['0.2', ' 0.4']	Bacillus aidingensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
385492	1.8	0.4	0.2094395102393195	2.2619467105846507	1.8	0.4	0.2094395102393195	2.2619467105846507	rod-shaped	['1.8', ' 1.8']	['0.4', ' 0.4']	Pseudophaeobacter arcticus	Pseudophaeobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
385682	6.999999999999999	0.25	0.33952108105202194	5.497787143782138	7.0	0.25	0.3395210810520219	5.497787143782138	rod-shaped	['7.0', ' 7.0']	['0.25', ' 0.25']	Thermophagus xiamenensis	Thermophagus	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria	bacdive
386301	2.545584412271571	0.6324555320336759	0.7334883404298651	5.0578666063493225	2.7	0.65	0.8240462980212978	5.513495107050088	rod-shaped	['1.8', ' 3.6']	['0.5', ' 0.8']	Cryobacterium psychrotolerans	Cryobacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
386302	1.7944358444926358	0.6324555320336759	0.4975080582009853	3.5653962568840925	1.85	0.65	0.541990182591189	3.777765165941725	rod-shaped	['1.4', ' 2.3']	['0.5', ' 0.8']	Salinibacterium xinjiangense	Salinibacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
386414	1.1	0.4	0.12147491593880529	1.3823007675795091	1.1	0.4	0.1214749159388053	1.3823007675795091	rod-shaped	['1.1', ' 1.1']	['0.4', ' 0.4']	Prevotella timonensis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	bacdive
386456	4.5	0.475	0.7693670415101848	6.715154297048183	4.5	0.475	0.7693670415101848	6.715154297048183	rod-shaped	['4.5', ' 4.5']	['0.475', ' 0.475']	Methanobacterium arcticum	Methanobacterium	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Archaea	bacdive
386490	1.75	0.55	0.3722132796034407	3.023782929080176	1.75	0.55	0.3722132796034407	3.023782929080176	rod-shaped	['1.75', ' 1.75']	['0.55', ' 0.55']	Terribacillus goriensis	Terribacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
386874	1.5	0.55	0.31281754349650864	2.59181393921158	1.5	0.55	0.3128175434965087	2.59181393921158	rod-shaped	['1.5', ' 1.5']	['0.55', ' 0.55']	Sphingomonas sediminicola	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
386892	0.7071067811865476	0.282842712474619	0.0385049854640391	0.6283185307179587	0.75	0.3	0.0459457925587507	0.7068583470577036	rod-shaped	['0.5', ' 1.0']	['0.2', ' 0.4']	Frondihabitans australicus	Frondihabitans	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
387090	3.2015621187164243	0.7483314773547882	1.2984094398242274	7.526721016634859	3.3	0.75	1.3474487240787472	7.7754418176347375	rod-shaped	['2.5', ' 4.1']	['0.7', ' 0.8']	Phocaeicola coprophilus	Phocaeicola	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	bacdive
387094	6.044832503882966	0.7483314773547882	2.548945069413436	14.211115125029803	6.05	0.75	2.562361508084175	14.254976665663683	rod-shaped	['5.8', ' 6.3']	['0.7', ' 0.8']	Flavobacterium hercynium	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
387096	2.05	0.6	0.5230751768227004	3.864158963915445	2.05	0.6	0.5230751768227004	3.864158963915445	rod-shaped	['2.05', ' 2.05']	['0.6', ' 0.6']	Maribius pelagius	Maribius	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
387638	2.32379000772445	0.4898979485566356	0.4072429010812654	3.5764517756865963	3.45	0.5	0.6446809924554056	5.419247327442394	rod-shaped	['0.9', ' 6.0']	['0.4', ' 0.6']	Persicobacter psychrovividus	Persicobacter	Persicobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
387659	2.5	0.45	0.3737513510067606	3.5342917352885173	2.5	0.45	0.3737513510067606	3.5342917352885173	rod-shaped	['2.5', ' 2.5']	['0.45', ' 0.45']	Marixanthomonas ophiurae	Marixanthomonas	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
387661	2.0615528128088303	0.8	0.9022081809200508	5.181247337366076	2.1	0.8	0.9215338450530062	5.277875658030853	rod-shaped	['1.7', ' 2.5']	['0.8', ' 0.8']	Parabacteroides johnsonii	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	bacdive
388278	1.8	1.1	1.3621422147189748	6.220353454107792	1.8	1.1	1.3621422147189748	6.220353454107792	ovoid-shaped	['1.8', ' 1.8']	['1.1', ' 1.1']	Photobacterium lutimaris	Photobacterium	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
388408	1.95	0.6	0.4948008429403924	3.675663404700059	1.95	0.6	0.4948008429403924	3.6756634047000585	rod-shaped	['1.95', ' 1.95']	['0.6', ' 0.6']	Roseibium alexandrii	Roseibium	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
388413	2.5	0.5	0.4581489286485115	3.9269908169872414	2.5	0.5	0.4581489286485115	3.9269908169872414	rod-shaped	['2.5', ' 2.5']	['0.5', ' 0.5']	Algoriphagus machipongonensis	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
388466	1.4	0.6	0.3392920065876976	2.638937829015426	1.4	0.6	0.3392920065876976	2.638937829015426		['1.4', ' 1.4']	['0.6', ' 0.6']	Edaphobacter modestus	Edaphobacter	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria	bacdive
388741	4.5	1.0	3.272492347489368	14.137166941154067	4.5	1.0	3.272492347489368	14.137166941154067	rod-shaped	['4.5', ' 4.5']	['1.0', ' 1.0']	Mesobacillus selenatarsenatis	Mesobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
388746	0.8	0.8	0.268082573106329	2.010619298297468	0.8	0.8	0.268082573106329	2.010619298297468	coccus-shaped	['0.8', ' 0.8']	['0.8', ' 0.8']	Puniceicoccus vermicola	Puniceicoccus	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria	bacdive
388950	1.5491933384829668	0.7245688373094719	0.5391970105022141	3.526429007561699	1.55	0.725	0.5401125901068171	3.5303647444715303	rod-shaped	['1.5', ' 1.6']	['0.7', ' 0.75']	Pontibacter akesuensis	Pontibacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
390269	2.7	0.3400000000000001	0.23484871162155377	2.883982055995431	2.7	0.34	0.2348487116215538	2.8839820559954306	rod-shaped	['2.7', ' 2.7']	['0.34', ' 0.34']	Labedella gwakjiensis	Labedella	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
390270	1.3674794331177342	0.7	0.4364705692595732	3.0072443387124657	1.4	0.7	0.4489859500755411	3.078760800517997	rod-shaped	['1.1', ' 1.7']	['0.7', ' 0.7']	Yoonia tamlensis	Yoonia	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
390637	2.5	0.8	1.1225957748827529	6.283185307179585	2.5	0.8	1.1225957748827529	6.283185307179586	rod-shaped	['2.5', ' 2.5']	['0.8', ' 0.8']	Modicisalibacter tunisiensis	Modicisalibacter	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
390640	3.464101615137755	0.6324555320336759	1.02204903010189	6.882884651454574	4.0	0.65	1.255426239267346	8.168140899333462	rod-shaped	['2.0', ' 6.0']	['0.5', ' 0.8']	Salinimicrobium catena	Salinimicrobium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
390641	1.3	0.75	0.4638757902566179	3.0630528372500483	1.3	0.75	0.4638757902566179	3.0630528372500483	ovoid-shaped	['1.3', ' 1.3']	['0.75', ' 0.75']	Wenxinia marina	Wenxinia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
390806	3.872983346207417	0.5	0.7277335782701586	6.083668013960419	4.0	0.5	0.7526732399225546	6.283185307179586	rod-shaped	['3.0', ' 5.0']	['0.5', ' 0.5']	Geosporobacter subterraneus	Geosporobacter	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
390807	1.75	0.85	0.832260253813496	4.673119072214817	1.75	0.85	0.832260253813496	4.673119072214817	rod-shaped	['1.75', ' 1.75']	['0.85', ' 0.85']	Jannaschia pohangensis	Jannaschia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
390841	4.242640687119285	0.8	1.9985425237628511	10.662919051580076	4.5	0.8	2.127905424031487	11.309733552923255	rod-shaped	['3.0', ' 6.0']	['0.8', ' 0.8']	Lentilactobacillus farraginis	Lentilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
390842	2.82842712474619	0.8	1.2876812536575126	7.108612701053386	3.0	0.8	1.3739231871699364	7.539822368615503	rod-shaped	['2.0', ' 4.0']	['0.8', ' 0.8']	Lentilactobacillus parafarraginis	Lentilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
390877	2.5	0.9	1.399579527174253	7.0685834705770345	2.5	0.9	1.399579527174253	7.0685834705770345	rod-shaped	['2.5', ' 2.5']	['0.9', ' 0.9']	Nisaea denitrificans	Nisaea	Thalassobaculaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
390880	4.0	0.7	1.44958321024389	8.79645943005142	4.0	0.7	1.44958321024389	8.79645943005142		['4.0', ' 4.0']	['0.7', ' 0.7']	Roseospira visakhapatnamensis	Roseospira	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
391905	2.7	1.0	1.858775653373961	8.482300164692441	2.7	1.0	1.858775653373961	8.482300164692441	rod-shaped	['2.7', ' 2.7']	['1.0', ' 1.0']	Methylocystis heyeri	Methylocystis	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
391920	4.0	2.5	15.544338650574497	31.41592653589793	4.0	2.5	15.544338650574495	31.41592653589793	rod-shaped	['4.0', ' 4.0']	['2.5', ' 2.5']	Halochromatium roseum	Halochromatium	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
391922	5.5	0.9	3.308097064230052	15.55088363526948	5.5	0.9	3.308097064230052	15.550883635269477	spiral-shaped	['5.5', ' 5.5']	['0.9', ' 0.9']	Roseospira goensis	Roseospira	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
391948	1.1	0.65	0.2931171395646227	2.2462387473167023	1.1	0.65	0.2931171395646227	2.2462387473167023	rod-shaped	['1.1', ' 1.1']	['0.65', ' 0.65']	Lutimaribacter pacificus	Lutimaribacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
391953	1.6613247725836149	0.938083151964686	0.932106410668227	4.896048934535462	1.75	0.95	1.0159779742015491	5.222897786593031		['1.2', ' 2.3']	['0.8', ' 1.1']	Aquincola tertiaricarbonis	Aquincola		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
392009	2.55	0.3	0.1731802950291373	2.4033183799961915	2.55	0.3	0.1731802950291373	2.4033183799961915	rod-shaped	['2.55', ' 2.55']	['0.3', ' 0.3']	Zeaxanthinibacter enoshimensis	Zeaxanthinibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
392010	4.472135954999579	0.648074069840786	1.403951627730767	9.105200545246136	4.5	0.6499999999999999	1.4213416012850566	9.189158511750144	rod-shaped	['4.0', ' 5.0']	['0.6', ' 0.7']	Alicyclobacillus sacchari	Alicyclobacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
392011	4.472135954999579	0.9486832980505138	2.937638392987913	13.328648814475095	4.5	0.95	2.965238040983591	13.430308594096363	rod-shaped	['4.0', ' 5.0']	['0.9', ' 1.0']	Alicyclobacillus fastidiosus	Alicyclobacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
392012	4.472135954999579	0.648074069840786	1.403951627730767	9.105200545246136	4.5	0.6499999999999999	1.4213416012850566	9.189158511750144	rod-shaped	['4.0', ' 5.0']	['0.6', ' 0.7']	Alicyclobacillus kakegawensis	Alicyclobacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
392014	4.472135954999579	0.7483314773547882	1.8572370000117056	10.513779971646771	4.5	0.75	1.8775924843720249	10.602875205865551	rod-shaped	['4.0', ' 5.0']	['0.7', ' 0.8']	Alicyclobacillus shizuokensis	Alicyclobacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
392015	5.47722557505166	0.7483314773547882	2.299298503329402	12.876698099213986	5.5	0.75	2.3193789512830896	12.959069696057895	rod-shaped	['5.0', ' 6.0']	['0.7', ' 0.8']	Alicyclobacillus macrosporangiidus	Alicyclobacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
392016	4.472135954999579	0.848528137423857	2.36898951740096	11.921505918955319	4.5	0.8500000000000001	2.392748229713802	12.01659189998096	rod-shaped	['4.0', ' 5.0']	['0.8', ' 0.9']	Alicyclobacillus contaminans	Alicyclobacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
392320	1.5	0.65	0.4258494291787914	3.0630528372500483	1.5	0.65	0.4258494291787914	3.0630528372500483	rod-shaped	['1.5', ' 1.5']	['0.65', ' 0.65']	Paraburkholderia nodosa	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
392409	0.85	0.45	0.11133018966158832	1.2016591899980955	0.85	0.45	0.1113301896615883	1.2016591899980955	rod-shaped	['0.85', ' 0.85']	['0.45', ' 0.45']	Sphingomonas jaspsi	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
392412	3.0000000000000004	0.25	0.1431715402026598	2.356194490192345	3.0	0.25	0.1431715402026598	2.356194490192345	rod-shaped	['3.0', ' 3.0']	['0.25', ' 0.25']	Nubsella zeaxanthinifaciens	Nubsella	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
392414	1.65	0.5	0.2912518189265537	2.5918139392115798	1.65	0.5	0.2912518189265537	2.5918139392115798	rod-shaped	['1.65', ' 1.65']	['0.5', ' 0.5']	Deinococcus roseus	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	bacdive
392416	8.5	0.75	3.644738352016284	20.02765316663493	8.5	0.75	3.644738352016284	20.02765316663493	rod-shaped	['8.5', ' 8.5']	['0.75', ' 0.75']	Companilactobacillus crustorum	Companilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
392561	0.9797958971132712	0.9797958971132712	0.4924991347821557	3.015928947446201	1.0	1.0	0.5235987755982988	3.141592653589793	coccus-shaped	['0.8', ' 1.2']	['0.8', ' 1.2']	Deinococcus lacus	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	bacdive
392565	2.711088342345192	0.4898979485566356	0.4802469172487905	4.172527071634363	2.8	0.5	0.5170537909033202	4.39822971502571	rod-shaped	['2.1', ' 3.5']	['0.4', ' 0.6']	Emticicia fontis	Emticicia	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
392566	2.79	1.2	2.703026319148658	10.51805220421863	2.79	1.2	2.703026319148658	10.518052204218629	rod-shaped	['2.79', ' 2.79']	['1.2', ' 1.2']	Liquorilactobacillus aquaticus	Liquorilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
392589	0.95	0.6	0.21205750411731103	1.790707812546182	0.95	0.6	0.212057504117311	1.790707812546182	rod-shaped	['0.95', ' 0.95']	['0.6', ' 0.6']	Perlucidibaca piscinae	Perlucidibaca	Perlucidibacaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
392597	1.35	0.55	0.2771801018323495	2.332632545290422	1.35	0.55	0.2771801018323495	2.332632545290422	rod-shaped	['1.35', ' 1.35']	['0.55', ' 0.55']	Piscinibacter aquaticus	Piscinibacter		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
392711	1.75	1.0	1.112647398146385	5.497787143782138	1.75	1.0	1.112647398146385	5.497787143782138	coccus-shaped	['1.75', ' 1.75']	['1.0', ' 1.0']	Methylosoma difficile	Methylosoma	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
392717	1.25	0.4	0.1403244718603441	1.5707963267948966	1.25	0.4	0.1403244718603441	1.5707963267948966	rod-shaped	['1.25', ' 1.25']	['0.4', ' 0.4']	Brumimicrobium mesophilum	Brumimicrobium	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
392736	4.999999999999999	0.8	2.3792328363186703	12.566370614359172	5.0	0.8	2.3792328363186703	12.566370614359172	rod-shaped	['5.0', ' 5.0']	['0.8', ' 0.8']	Uliginosibacterium gangwonense	Uliginosibacterium	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
392823	5.2915026221291805	0.3872983346207417	0.608181296120055	6.438349049606994	5.5	0.4	0.6743952229706089	6.911503837897545	rod-shaped	['4.0', ' 7.0']	['0.3', ' 0.5']	Alkalibacillus silvisoli	Alkalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
392827	2.5	0.4	0.2974041045398338	3.141592653589793	2.5	0.4	0.2974041045398338	3.141592653589793	rod-shaped	['2.5', ' 2.5']	['0.4', ' 0.4']	Halalkalibacillus halophilus	Halalkalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
392838	1.7	0.75	0.6405903770210437	4.005530633326986	1.7	0.75	0.6405903770210437	4.005530633326986	rod-shaped	['1.7', ' 1.7']	['0.75', ' 0.75']	Bacteroides propionicifaciens	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	bacdive
392842	3.75	0.75	1.5462526341887264	8.835729338221295	3.75	0.75	1.5462526341887264	8.835729338221293	rod-shaped	['3.75', ' 3.75']	['0.75', ' 0.75']	Desulfothermus okinawensis	Desulfothermus	Desulfohalobiaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
393003	1.2	0.5	0.20289452554434076	1.884955592153876	1.2	0.5	0.2028945255443408	1.884955592153876	rod-shaped	['1.2', ' 1.2']	['0.5', ' 0.5']	Chitinophaga ginsengisegetis	Chitinophaga	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	bacdive
