taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	sources	species	genus	family	order	class	phylum	superkingdom
337702	1.5	0.85	0.6903977105498319	4.005530633326986	1.5	0.85	0.6903977105498319	4.005530633326986	ovoid-shaped	['1.5', ' 1.5']	['0.85', ' 0.85']	['bacdive']	Pseudodonghicola xiamenensis	Pseudodonghicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
338077	2.121320343559643	0.529150262212918	0.4277139683903199	3.526429007561699	2.75	0.55	0.609796224031169	4.751658888554562	ovoid-shaped	['1.0', ' 4.5']	['0.4', ' 0.7']	['bacdive']	Nocardioides lentus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
338188	2.598076211353316	0.8	1.1718942556954726	6.529677711243184	3.0	0.8	1.3739231871699364	7.539822368615503	rod-shaped	['1.5', ' 4.5']	['0.8', ' 0.8']	['bacdive']	Bacteroides finegoldii	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
338192	0.6708203932499369	0.1933907960581372	0.01781105857924521	0.4075603538990685	0.7	0.195	0.0189641258786243	0.4288273972150067	rod-shaped	['0.5', ' 0.9']	['0.17', ' 0.22']	['bacdive']	Nitrosopumilus maritimus	Nitrosopumilus	Nitrosopumilaceae	Nitrosopumilales		Thaumarchaeota	Archaea
338193	2.82842712474619	0.7483314773547882	1.134296098004645	6.649498305652863	3.0	0.75	1.214912784005428	7.0685834705770345	rod-shaped	['2.0', ' 4.0']	['0.7', ' 0.8']	['bacdive']	Clostridium aestuarii	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
338584	1.095445115010332	0.7348469228349535	0.3607081777300726	2.5289333031746617	1.15	0.75	0.3976078202199581	2.7096236637211963	rod-shaped	['0.8', ' 1.5']	['0.6', ' 0.9']	['bacdive']	Polymorphospora rubra	Polymorphospora	Micromonosporaceae	Micromonosporales	Actinomycetia	Actinobacteria	Bacteria
338644	2.598076211353316	0.9797958971132712	1.7126537459818774	7.997189288685058	3.0	1.0	2.0943951023931957	9.42477796076938	rod-shaped	['1.5', ' 4.5']	['0.8', ' 1.2']	['bacdive']	Sulfobacillus thermotolerans	Sulfobacillus	Clostridiales Family XVII. Incertae Sedis	Eubacteriales	Clostridia	Firmicutes	Bacteria
339861	6.0	0.75	2.5402721847386216	14.137166941154067	6.0	0.75	2.5402721847386216	14.137166941154067	rod-shaped	['6.0', ' 6.0']	['0.75', ' 0.75']	['bacdive']	Clostridium aciditolerans	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
339866	1.73	0.43	0.23041592438733846	2.337030775005447	1.73	0.43	0.2304159243873385	2.337030775005447	rod-shaped	['1.73', ' 1.73']	['0.43', ' 0.43']	['bacdive']	Thiomonas bhubaneswarensis	Thiomonas		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
340071	0.7071067811865476	0.7071067811865476	0.18512012242326534	1.5707963267948968	0.75	0.75	0.2208932334555323	1.7671458676442586	spherical	['0.5', ' 1.0']	['0.5', ' 1.0']	['bm4']	Criblamydia sequanensis	Criblamydia	Criblamydiaceae	Parachlamydiales	Chlamydiia	Chlamydiae	Bacteria
340095	2.449489742783178	0.3464101615137754	0.21997617324373023	2.665729762895019	2.5	0.35	0.2293035387885799	2.748893571891069	rod-shaped	['2.0', ' 3.0']	['0.3', ' 0.4']	['bacdive']	Thermodesulfovibrio thiophilus	Thermodesulfovibrio	Thermodesulfovibrionaceae	Thermodesulfovibrionales	Thermodesulfovibrionia	Nitrospirae	Bacteria
340172	1.8	0.26	0.0909658624822436	1.4702653618800232	1.8	0.26	0.0909658624822436	1.4702653618800232	rod-shaped	['1.8', ' 1.8']	['0.26', ' 0.26']	['bacdive']	Virgibacillus olivae	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
340214	1.4142135623730951	0.282842712474619	0.08293381484562282	1.2566370614359177	1.65	0.3	0.109563043793944	1.5550883635269477	rod-shaped	['0.8', ' 2.5']	['0.2', ' 0.4']	['bacdive']	Lentibacillus kapialis	Lentibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
340467	3.0500000000000003	1.15	2.7698375229149996	11.019136232466197	3.05	1.15	2.769837522915	11.019136232466195	rod-shaped	['3.05', ' 3.05']	['1.15', ' 1.15']	['bacdive']	Desulfatirhabdium butyrativorans	Desulfatirhabdium	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
340956	3.162277660168379	0.7	1.127189872544914	6.95421178605727	3.5	0.7	1.2571606602115153	7.696902001294993	rod-shaped	['2.0', ' 5.0']	['0.7', ' 0.7']	['bacdive']	Maridesulfovibrio frigidus	Maridesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
341036	2.449489742783178	1.0	1.6620253574436463	7.6952989809711845	2.5	1.0	1.7016960206944711	7.853981633974483	rod-shaped	['2.0', ' 3.0']	['1.0', ' 1.0']	['bacdive']	Desulfallas arcticus	Desulfallas	Desulfallaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
341045	1.7888543819998317	0.5477225575051662	0.3784708547908526	3.0781195923884748	1.8	0.55	0.3840924268248272	3.110176727053896	rod-shaped	['1.6', ' 2.0']	['0.5', ' 0.6']	['bacdive']	Herbaspirillum hiltneri	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
341470	3.464101615137755	0.7	1.2433453426970418	7.617957329783718	3.5	0.7	1.2571606602115153	7.696902001294993	rod-shaped	['3.0', ' 4.0']	['0.7', ' 0.7']	['bacdive']	Thermomonas koreensis	Thermomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
341694	0.848528137423857	0.8	0.2924754755100386	2.1325838103160155	0.8500000000000001	0.8	0.2932153143350474	2.13628300444106	coccus-shaped	['0.8', ' 0.9']	['0.8', ' 0.8']	['bacdive']	Peptostreptococcus stomatis	Peptostreptococcus	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
341722	1.224744871391589	0.7745966692414834	0.4554740632936304	2.98037647973883	1.25	0.8	0.4942772441647941	3.141592653589793	rod-shaped	['1.0', ' 1.5']	['0.6', ' 1.0']	['bacdive']	Agrococcus lahaulensis	Agrococcus	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
342955	1.6583123951777	0.6928203230275509	0.5381066750824163	3.6094151616900416	1.8	0.7	0.602923990101441	3.95840674352314	rod-shaped	['1.1', ' 2.5']	['0.6', ' 0.8']	['bacdive']	Lacinutrix mariniflava	Lacinutrix	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
343013	1.8	0.9	0.9542587685278998	5.089380098815465	1.8	0.9	0.9542587685278998	5.089380098815465	rod-shaped	['1.8', ' 1.8']	['0.9', ' 0.9']	['bacdive']	Acidovorax caeni	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
343403	0.5338539126015656	0.3788139384975161	0.04593644872931249	0.6353283765058444	0.5349999999999999	0.38	0.0463096937077915	0.6386857864748048	rod-shaped	['0.5', ' 0.57']	['0.35', ' 0.41']	['bacdive']	Costertonia aggregata	Costertonia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
343512	0.9	0.3499999999999999	0.0753654987626801	0.9896016858807848	0.9	0.35	0.0753654987626801	0.9896016858807848	rod-shaped	['0.9', ' 0.9']	['0.35', ' 0.35']	['bacdive']	Agrococcus casei	Agrococcus	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
343517	3.872983346207417	0.6324555320336759	1.150503014353443	7.6952989809711845	4.0	0.65	1.255426239267346	8.168140899333462	rod-shaped	['3.0', ' 5.0']	['0.5', ' 0.8']	['bacdive']	Paenibacillus barengoltzii	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
344163	0.4582575694955839	0.316227766016838	0.027712641789650907	0.455260027262307	0.5	0.35	0.0368809887562051	0.5497787143782138	rods	['0.3', ' 0.7']	['0.2', ' 0.5']	['bm5']	Microbacterium terricola	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
344164	0.6708203932499369	0.4582575694955839	0.08544680627275468	0.9657523574410491	0.7	0.5	0.1047197551196597	1.0995574287564276	rods	['0.5', ' 0.9']	['0.3', ' 0.7']	['bm5']	Microbacterium deminutum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
344165	0.6928203230275509	0.3464101615137754	0.054413980927026505	0.7539822368615503	0.8	0.4	0.0837758040957278	1.005309649148734	rods	['0.4', ' 1.2']	['0.2', ' 0.6']	['bm5']	Microbacterium pumilum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
344166	0.565685424949238	0.3872983346207417	0.05143407403747441	0.6882884651454572	0.6000000000000001	0.4	0.0586430628670094	0.7539822368615504	rods	['0.4', ' 0.8']	['0.3', ' 0.5']	['bm5']	Microbacterium aoyamense	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
344736	1.6613247725836149	0.812403840463596	0.7207956340957729	4.240102755479444	1.75	0.8500000000000001	0.8322602538134961	4.673119072214818	rod-shaped	['1.2', ' 2.3']	['0.6', ' 1.1']	['bacdive']	Salipiger bermudensis	Salipiger	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
344881	1.7320508075688774	0.4242640687119284	0.2248699409499067	2.3085896942913555	2.0	0.4499999999999999	0.294229786962769	2.8274333882308134	rod-shaped	['1.0', ' 3.0']	['0.3', ' 0.6']	['bacdive']	Flavobacterium soli	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
344882	1.019803902718557	0.282842712474619	0.0581523250601119	0.9061738719311184	1.5	0.3	0.0989601685880785	1.4137166941154071	rod-shaped	['0.4', ' 2.6']	['0.2', ' 0.4']	['bacdive']	Pseudoxanthomonas dokdonensis	Pseudoxanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
344883	1.4	0.3872983346207417	0.149724444278563	1.703427043908917	1.75	0.4	0.2031563249321399	2.199114857512855	rod-shaped	['0.7', ' 2.8']	['0.3', ' 0.5']	['bacdive']	Variovorax dokdonensis	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
344884	1.4142135623730951	0.4898979485566356	0.2357917803656172	2.1765592370810616	1.65	0.5	0.2912518189265537	2.5918139392115798	rod-shaped	['0.8', ' 2.5']	['0.4', ' 0.6']	['bacdive']	Algoriphagus terrigena	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
344998	1.25	0.5	0.2127120025868089	1.9634954084936207	1.25	0.5	0.2127120025868089	1.9634954084936207	rod-shaped	['1.25', ' 1.25']	['0.5', ' 0.5']	['bacdive']	Hymenobacter psychrotolerans	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
345370	2.7	0.65	0.8240462980212978	5.513495107050089	2.7	0.65	0.8240462980212978	5.513495107050088	rod-shaped	['2.7', ' 2.7']	['0.65', ' 0.65']	['bacdive']	Desulfovibrio carbinoliphilus	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
345592	2.75	0.45	0.4135121330287565	3.8877209088173683	2.75	0.45	0.4135121330287565	3.8877209088173688	rod-shaped	['2.75', ' 2.75']	['0.45', ' 0.45']	['bacdive']	Hydrogenivirga okinawensis	Hydrogenivirga	Aquificaceae	Aquificales	Aquificae	Aquificae	Bacteria
345907	3.0659419433511785	0.5916079783099616	0.7885858976984025	5.698332956188501	3.35	0.6	0.8906415172927064	6.314601233715484	rod-shaped	['2.0', ' 4.7']	['0.5', ' 0.7']	['bacdive']	Salegentibacter agarivorans	Salegentibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
346179	2.0	0.3499999999999999	0.18119790128048624	2.199114857512855	2.0	0.35	0.1811979012804862	2.199114857512855	rod-shaped	['2.0', ' 2.0']	['0.35', ' 0.35']	['bacdive']	Herbaspirillum rhizosphaerae	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
346181	3.464101615137755	0.4898979485566356	0.6221865752004339	5.33145952579004	3.5	0.5	0.6544984694978736	5.497787143782138	rod-shaped	['3.0', ' 4.0']	['0.4', ' 0.6']	['bacdive']	Lysobacter daejeonensis	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
346182	3.464101615137755	0.4898979485566356	0.6221865752004339	5.33145952579004	3.5	0.5	0.6544984694978736	5.497787143782138	rod-shaped	['3.0', ' 4.0']	['0.4', ' 0.6']	['bacdive']	Lysobacter yangpyeongensis	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
346185	1.7	0.28	0.09893084705664487	1.4953981031087418	1.7	0.28	0.0989308470566449	1.4953981031087418	rod-shaped	['1.7', ' 1.7']	['0.28', ' 0.28']	['bacdive']	Muricauda eckloniae	Muricauda	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
346188	2.083266665599966	0.4898979485566356	0.3619053192031568	3.2062719697765307	2.25	0.5	0.409061543436171	3.5342917352885173	rod-shaped	['1.4', ' 3.1']	['0.4', ' 0.6']	['bacdive']	Croceitalea dokdonensis	Croceitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
346189	1.673320053068151	0.3872983346207417	0.1819242044334759	2.035984736793852	1.9	0.4	0.2220058808536787	2.3876104167282426	rod-shaped	['1.0', ' 2.8']	['0.3', ' 0.5']	['bacdive']	Croceitalea eckloniae	Croceitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
346879	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	['bm4']	Candidatus Mycoplasma turicensis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria
347483	2.449489742783178	0.8	1.097206550402225	6.156239184776946	2.75	0.8	1.2482594810263443	6.911503837897545	rod-shaped	['1.5', ' 4.0']	['0.8', ' 0.8']	['bacdive']	Rhodanobacter spathiphylli	Rhodanobacter	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
347534	2.039607805437114	0.6928203230275509	0.681851658248634	4.439327208946782	2.1	0.7	0.7183775201208659	4.618141200776996	rod-shaped	['1.6', ' 2.6']	['0.6', ' 0.8']	['bacdive']	Zobellella denitrificans	Zobellella	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
347535	1.378404875209022	0.648074069840786	0.3834311303232621	2.806411287047803	1.45	0.6499999999999999	0.4092578929770202	2.9609510760083797	rod-shaped	['1.0', ' 1.9']	['0.6', ' 0.7']	['bacdive']	Zobellella taiwanensis	Zobellella	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
348042	1.6124515496597098	0.5	0.2838791979426326	2.532832971340211	1.65	0.5	0.2912518189265537	2.5918139392115798	rod-shaped	['1.3', ' 2.0']	['0.5', ' 0.5']	['bacdive']	Gillisia myxillae	Gillisia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
348442	1.673320053068151	0.6324555320336759	0.4594584101436979	3.3247491528264326	1.7	0.65	0.4922155739858758	3.471459882216721	rod-shaped	['1.4', ' 2.0']	['0.5', ' 0.8']	['bacdive']	Georgenia ruanii	Georgenia	Bogoriellaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
348818	1.0	0.7	0.2950479100496413	2.199114857512855	1.0	0.7	0.2950479100496413	2.199114857512855	rod-shaped	['1.0', ' 1.0']	['0.7', ' 0.7']	['bacdive']	Streptacidiphilus oryzae	Streptacidiphilus	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria
348826	2.244994432064365	0.8944271909999159	1.223243210196927	6.308267982988063	2.5	0.9	1.399579527174253	7.0685834705770345	rod-shaped	['1.4', ' 3.6']	['0.8', ' 1.0']	['bacdive']	Natronorubrum aibiense	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea
349064	1.7549928774784245	0.529150262212918	0.3471543510528956	2.917455541306407	1.8	0.55	0.3840924268248272	3.110176727053896	rod-shaped	['1.4', ' 2.2']	['0.4', ' 0.7']	['bacdive']	Thalassotalea agarivorans	Thalassotalea	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
349094	1.1832159566199232	0.9797958971132712	0.6458742462714908	3.6420802180984557	1.2	1.0	0.6806784082777885	3.769911184307752	coccus-shaped	['1.0', ' 1.4']	['0.8', ' 1.2']	['bacdive']	Megasphaera sueciensis	Megasphaera	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria
349095	1.5099668870541498	1.1832159566199232	1.2266240095284149	5.612822574095606	1.5499999999999998	1.2	1.3006193585861745	5.843362335677014	coccus-shaped	['1.2', ' 1.9']	['1.0', ' 1.4']	['bacdive']	Megasphaera paucivorans	Megasphaera	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria
349096	12.247448713915889	0.6928203230275509	4.530117019099467	26.657297628950193	26.5	0.7	10.108597961700756	58.276543724090665	rod-shaped	['3.0', ' 50.0']	['0.6', ' 0.8']	['bacdive']	Pectinatus haikarae	Pectinatus	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria
349522	1.5491933384829668	0.529150262212918	0.3018966686654749	2.575339619842798	1.9	0.55	0.4078507212675999	3.282964323001334	ovoid-shaped	['0.8', ' 3.0']	['0.4', ' 0.7']	['bacdive']	Nocardioides kongjuensis	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
349931	6.1	0.7	2.257757920379864	13.414600630828417	6.1	0.7	2.257757920379864	13.414600630828415	rod-shaped	['6.1', ' 6.1']	['0.7', ' 0.7']	['bacdive']	Clostridium cavendishii	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
349933	3.75	0.9	2.1947951676141697	10.602875205865551	3.75	0.9	2.1947951676141697	10.602875205865551	rod-shaped	['3.75', ' 3.75']	['0.9', ' 0.9']	['bacdive']	Clostridium hydrogeniformans	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
350893	2.449489742783178	0.5	0.4482312628358053	3.847649490485592	2.5	0.5	0.4581489286485115	3.9269908169872414	rod-shaped	['2.0', ' 3.0']	['0.5', ' 0.5']	['bacdive']	Flavobacterium daejeonense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
350894	1.9364916731037085	0.3	0.12981394684353229	1.8251004041881251	2.0	0.3	0.1343030859409636	1.884955592153876	rod-shaped	['1.5', ' 2.5']	['0.3', ' 0.3']	['bacdive']	Flavobacterium suncheonense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
351052	2.0	0.4	0.2345722514680379	2.5132741228718345	2.0	0.4	0.2345722514680379	2.5132741228718345	rod-shaped	['2.0', ' 2.0']	['0.4', ' 0.4']	['bacdive']	Alkalilimnicola ehrlichii	Alkalilimnicola	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
351091	3.872983346207417	0.5	0.7277335782701586	6.083668013960419	4.25	0.5	0.8017606251348951	6.675884388878311	rod-shaped	['2.5', ' 6.0']	['0.5', ' 0.5']	['bacdive']	Oscillibacter valericigenes	Oscillibacter	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
351095	4.58257569495584	0.5	0.8670617101371317	7.198293068896204	5.0	0.5	0.9490227807719166	7.853981633974483	rod-shaped	['3.0', ' 7.0']	['0.5', ' 0.5']	['bacdive']	Paucisalibacillus globulus	Paucisalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
351205	1.55	1.55	1.9498163904811152	7.547676350249479	1.55	1.55	1.9498163904811152	7.547676350249478	coccus-shaped	['1.55', ' 1.55']	['1.55', ' 1.55']	['bacdive']	Salimicrobium luteum	Salimicrobium	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
351343	3.464101615137755	0.8944271909999159	1.9892308442533089	9.73386882233667	4.0	0.9	2.3538382957021526	11.309733552923255	rod-shaped	['2.0', ' 6.0']	['0.8', ' 1.0']	['bacdive']	Pedobacter aquatilis	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria
351345	0.8366600265340756	0.3872983346207417	0.0833575171992874	1.017992368396926	0.95	0.4	0.1026253600172665	1.1938052083641213	rod-shaped	['0.5', ' 1.4']	['0.3', ' 0.5']	['bacdive']	Polynucleobacter cosmopolitanus	Polynucleobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
351604	1.6	0.55	0.33657583793928153	2.7646015351590183	1.6	0.55	0.3365758379392816	2.7646015351590183	rod-shaped	['1.6', ' 1.6']	['0.55', ' 0.55']	['bacdive']	Geobacter uraniireducens	Geobacter	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria
351628	2.82842712474619	0.5916079783099616	0.7232956018891898	5.256889985823386	3.0	0.6	0.7916813487046278	5.654866776461628	rod-shaped	['2.0', ' 4.0']	['0.5', ' 0.7']	['bacdive']	Clostridium schirmacherense	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
353156	1.673320053068151	0.3872983346207417	0.1819242044334759	2.035984736793852	2.35	0.4	0.278554548618295	2.9530970943744057	rod-shaped	['0.7', ' 4.0']	['0.3', ' 0.5']	['bacdive']	Pedobacter sandarakinus	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria
353224	8.750000000000002	0.75	3.75518496874405	20.61670178918302	8.75	0.75	3.7551849687440497	20.61670178918302	rod-shaped	['8.75', ' 8.75']	['0.75', ' 0.75']	['bacdive']	Caldalkalibacillus uzonensis	Caldalkalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
353800	1.7320508075688774	0.7071067811865476	0.5876147003761992	3.847649490485592	2.0	0.75	0.7731263170943632	4.71238898038469	rod-shaped	['1.0', ' 3.0']	['0.5', ' 1.0']	['bacdive']	Halostagnicola larsenii	Halostagnicola	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea
354246	1.63807251762544	0.5885661912765424	0.3921223989826123	3.0288537823701365	1.65	0.6	0.43236168895029525	3.1573006168577424	rod-shaped	['1.5', ' 1.5', '1.6', ' 2.0']	['0.5', ' 0.5', '0.6', ' 0.8']	['bacdive']	Spongiibacter marinus	Spongiibacter	Spongiibacteraceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
354355	20.000000000000007	0.4898979485566356	3.73912998838387	30.78119592388474	25.0	0.5	4.876013597759158	39.269908169872416	rod-shaped	['10.0', ' 40.0']	['0.4', ' 0.6']	['bacdive']	Niastella yeongjuensis	Niastella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
