taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime	hash
taxid343512	0.9	0.3499999999999999	0.07536549876268013	0.9896016858807848	rod-shaped	Agrococcus casei	Agrococcus	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000425105	2677837.0	72.54	2619.0	92.35789930455064	1.0	-0.190207670087182	0.0590667826895892	2.16
taxid343517	3.872983346207418	0.6324555320336759	1.150503014353443	7.695298980971184	rod-shaped	Paenibacillus barengoltzii	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000403375	4781233.0	51.93	4320.0	87.58851534740097	4.0	-0.673332566991963	0.246890201280654	1.68
taxid344163	0.458257569495584	0.31622776601683805	0.02771264178965093	0.455260027262307	rods	Microbacterium terricola	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3489832.0	69.97999999999999	3360.0	92.18519725611162	1.0	-0.355239124376166	0.12092693780852799	1.52
taxid344164	0.6708203932499369	0.458257569495584	0.08544680627275472	0.9657523574410491	rods	Microbacterium deminutum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3489832.0	69.97999999999999	3360.0	92.18519725611162	1.0	-0.355239124376166	0.12092693780852799	1.63
taxid344165	0.6928203230275509	0.34641016151377546	0.05441398092702653	0.7539822368615503	rods	Microbacterium pumilum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3489832.0	69.97999999999999	3360.0	92.18519725611162	1.0	-0.355239124376166	0.12092693780852799	0.86
taxid344166	0.5656854249492381	0.3872983346207417	0.051434074037474464	0.6882884651454574	rods	Microbacterium aoyamense	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N7235	3489832.0	69.97999999999999	3360.0	92.18519725611162	1.0	-0.355239124376166	0.12092693780852799	0.43
taxid344736	1.6613247725836149	0.812403840463596	0.7207956340957729	4.240102755479444	rod-shaped	Salipiger bermudensis	Salipiger	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000153725	5482983.0	66.44	5070.0	89.1836615214747	4.0	-0.388863940033985	0.15073843369671303	0.37
taxid344881	1.7320508075688772	0.4242640687119285	0.22486994094990675	2.3085896942913555	rod-shaped	Flavobacterium soli	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000422705	4002854.0	36.09	3482.0	90.07373239193836	1.0	-0.5221339229587371	0.205095153652713	0.42
taxid344882	1.019803902718557	0.28284271247461906	0.0581523250601119	0.9061738719311184	rod-shaped	Pseudoxanthomonas dokdonensis	Pseudoxanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001431405	3553658.0	64.48	3148.0	90.11376446467274	1.0	-0.342319411806674	0.123180497701999	2.09
taxid344883	1.4	0.3872983346207417	0.14972444427856307	1.703427043908917	rod-shaped	Variovorax dokdonensis	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N9155	6591198.5	65.53	6158.0	91.47635326846775	3.0	-0.369187472808862	0.14747580729967702	2.33
taxid344884	1.4142135623730951	0.4898979485566356	0.2357917803656173	2.176559237081061	rod-shaped	Algoriphagus terrigena	Algoriphagus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000429445	5783376.0	47.83	4975.0	88.87411089993111	1.0	-0.6184334673498679	0.244322989738095	2.15
taxid344998	1.25	0.5	0.2127120025868089	1.9634954084936207	rod-shaped	Hymenobacter psychrotolerans	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8136	5148030.5	58.705	4544.0	86.19454477776344	2.0	-0.5620589039481576	0.235432929814444	0.59
taxid345370	2.7	0.65	0.8240462980212978	5.513495107050089	rod-shaped	Desulfovibrio carbinoliphilus	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	family	N3840	3699310.0	59.12	3304.0	87.37502885735489	2.0	-0.281956171338639	0.12162505976372401	0.13
taxid345592	2.75	0.45	0.4135121330287565	3.887720908817368	rod-shaped	Hydrogenivirga okinawensis	Hydrogenivirga	Aquificaceae	Aquificales	Aquificae	Aquificae	Bacteria	family	N1884	1559514.0	44.0	1636.0	96.54111163895487	1.0	-0.0290950626553603	0.0137921062583884	0.47
taxid345907	3.0659419433511785	0.5916079783099616	0.7885858976984025	5.698332956188503	rod-shaped	Salegentibacter agarivorans	Salegentibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G001431365	3775942.0	36.9	3374.0	89.62605887484501	1.0	-0.301225457987299	0.139616608571761	0.0
taxid346179	2.0	0.3499999999999999	0.18119790128048627	2.1991148575128547	rod-shaped	Herbaspirillum rhizosphaerae	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G001189965	5266109.0	60.12	4696.0	88.22739901509823	1.0	-0.830558258334257	0.313440697723604	0.83
taxid346181	3.464101615137755	0.4898979485566356	0.6221865752004336	5.33145952579004	rod-shaped	Lysobacter daejeonensis	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000768355	3275062.0	67.28	2993.0	90.62750567775512	1.0	-0.36549076638801997	0.132445085536714	2.12
taxid346182	3.464101615137755	0.4898979485566356	0.6221865752004336	5.33145952579004	rod-shaped	Lysobacter yangpyeongensis	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7078	3274734.0	67.24	3060.5	89.7201310267989	1.0	-0.279179033679236	0.09936530544722741	2.14
taxid346185	1.7	0.28	0.09893084705664497	1.4953981031087418	rod-shaped	Muricauda eckloniae	Muricauda	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G001413955	4132279.0	37.85	3605.0	92.84213384430237	2.0	-0.228106539677757	0.106301457761513	0.55
taxid346188	2.083266665599966	0.4898979485566356	0.3619053192031567	3.2062719697765307	rod-shaped	Croceitalea dokdonensis	Croceitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G001306415	3883802.0	41.88	3442.0	90.7302946957646	2.0	-0.162130453660212	0.0765779463977424	0.29
taxid346189	1.6733200530681511	0.3872983346207417	0.181924204433476	2.0359847367938517	rod-shaped	Croceitalea eckloniae	Croceitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G001306415	3883802.0	41.88	3442.0	90.7302946957646	2.0	-0.162130453660212	0.0765779463977424	0.95
taxid346879	0.4898979485566356	0.15811388300841894	0.008584270781860217	0.2433467205584167	spherical	Candidatus Mycoplasma turicensis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	genus	N3035	1260528.5	28.13	2157.0	69.3182582758846	1.0	-0.1282521456372355	0.0575193925043883	2.45
taxid347483	2.449489742783178	0.8	1.097206550402225	6.156239184776948	rod-shaped	Rhodanobacter spathiphylli	Rhodanobacter	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8600	4225490.0	67.25	3845.0	89.28725291066351	1.0	-0.266080645707206	0.0910233941738192	1.02
taxid347534	2.039607805437114	0.6928203230275509	0.681851658248634	4.439327208946782	rod-shaped	Zobellella denitrificans	Zobellella	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N6721	4337245.0	59.18	4075.0	88.08019837477477	1.0	-1.0181890145074999	0.32354846057880393	1.61
taxid347535	1.3784048752090219	0.648074069840786	0.38343113032326215	2.8064112870478035	rod-shaped	Zobellella taiwanensis	Zobellella	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N6721	4337245.0	59.18	4075.0	88.08019837477477	1.0	-1.0181890145074999	0.32354846057880393	2.21
taxid348042	1.6124515496597098	0.5	0.2838791979426327	2.532832971340212	rod-shaped	Gillisia myxillae	Gillisia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9951	3959304.0	34.85	3536.0	88.96667476128697	2.0	-0.30097700935723803	0.14383837011617498	0.83
taxid348818	1.0	0.7	0.2950479100496413	2.1991148575128547	rod-shaped	Streptacidiphilus oryzae	Streptacidiphilus	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	species	G000744815	7806543.0	73.36	6853.0	87.80830388047565	8.0	-0.392366118186157	0.166201639716629	1.33
taxid348826	2.2449944320643653	0.8944271909999159	1.223243210196927	6.3082679829880615	rod-shaped	Natronorubrum aibiense	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea	genus	N3192	4111275.0	61.78	4167.0	85.46429027491472	1.0	-0.234647566324487	0.096940891504643	0.04
taxid349064	1.7549928774784245	0.5291502622129179	0.3471543510528956	2.9174555413064067	rod-shaped	Thalassotalea agarivorans	Thalassotalea	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G900111755	3306525.0	41.78	3015.0	90.78558305169322	0.0	-0.7060870079991999	0.27277932352030604	2.49
taxid349094	1.1832159566199232	0.9797958971132712	0.6458742462714908	3.642080218098456	coccus-shaped	Megasphaera sueciensis	Megasphaera	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	genus	N1322	2006642.5	47.53	2052.0	89.27932235605911	1.0	-0.2968506287615875	0.12058762185911699	0.56
taxid349095	1.5099668870541498	1.1832159566199232	1.2266240095284149	5.612822574095608	coccus-shaped	Megasphaera paucivorans	Megasphaera	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	genus	N1322	2006642.5	47.53	2052.0	89.27932235605911	1.0	-0.2968506287615875	0.12058762185911699	0.81
taxid349096	12.247448713915894	0.6928203230275509	4.530117019099468	26.657297628950197	rod-shaped	Pectinatus haikarae	Pectinatus	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria	family	N1325	2688760.0	50.85	2519.0	89.64332315213308	0.0	-0.562113733730818	0.23505633810791002	0.03
taxid349522	1.5491933384829668	0.5291502622129179	0.3018966686654749	2.5753396198427985	ovoid-shaped	Nocardioides kongjuensis	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5082	4754646.0	71.48	4519.0	92.2719902213061	1.0	-0.268750810956563	0.10400715993167199	0.64
taxid349931	6.1	0.7	2.257757920379864	13.414600630828412	rod-shaped	Clostridium cavendishii	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	N2680	3976824.5	29.895	3765.0	84.70648296903809	3.0	-0.338354309038721	0.16526747666629	0.55
taxid349933	3.75	0.9	2.1947951676141697	10.602875205865553	rod-shaped	Clostridium hydrogeniformans	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000686705	4101506.0	29.37	3749.0	81.60317210312505	0.0	-0.45175492427236497	0.19794687828111301	1.19
taxid350893	2.449489742783178	0.5	0.4482312628358053	3.847649490485592	rod-shaped	Flavobacterium daejeonense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545	0.69
taxid350894	1.9364916731037085	0.3	0.12981394684353234	1.8251004041881247	rod-shaped	Flavobacterium suncheonense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000430025	2880663.0	40.54	2744.0	91.04726932654043	1.0	-0.734985078721643	0.27903299021991196	2.03
taxid351052	2.0	0.4	0.2345722514680379	2.5132741228718345	rod-shaped	Alkalilimnicola ehrlichii	Alkalilimnicola	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000014785	3275944.0	67.53	2901.0	90.48542954336216	2.0	-0.125918291711613	0.0538941258401824	1.45
taxid351091	3.872983346207418	0.5	0.7277335782701586	6.083668013960417	rod-shaped	Oscillibacter valericigenes	Oscillibacter	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000283575	4470622.0	53.19	4379.0	83.98898408319916	3.0	-0.444400609396758	0.16867819976966597	1.56
taxid351095	4.58257569495584	0.5	0.8670617101371317	7.198293068896204	rod-shaped	Paucisalibacillus globulus	Paucisalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000482485	4238191.0	35.79	4197.0	84.55180523954678	0.0	-0.59606227200577	0.226164933146224	0.7
taxid351205	1.55	1.55	1.9498163904811152	7.547676350249479	coccus-shaped	Salimicrobium luteum	Salimicrobium	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5613	2966273.0	46.435	3011.0	87.85714211382123	3.5	-0.6011137821309575	0.23091509416472	0.03
taxid351343	3.464101615137755	0.8944271909999159	1.9892308442533089	9.733868822336671	rod-shaped	Pedobacter aquatilis	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	family	N5267	5360390.0	40.44	4818.0	89.14569340796258	1.0	-0.5969891175746764	0.24226505897030648	1.6
taxid351345	0.8366600265340756	0.3872983346207417	0.08335751719928744	1.0179923683969259	rod-shaped	Polynucleobacter cosmopolitanus	Polynucleobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N5353	2069609.0	45.355	2099.0	93.35569288783003	1.0	-0.34100351705855203	0.1397234930170595	0.46
taxid351604	1.6	0.55	0.33657583793928153	2.7646015351590183	rod-shaped	Geobacter uraniireducens	Geobacter	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000016745	5136364.0	54.24	4550.0	87.83285218882462	2.0	-0.3701406459886721	0.18044185155733802	1.24
taxid351628	2.8284271247461903	0.5916079783099616	0.72329560188919	5.256889985823387	rod-shaped	Clostridium schirmacherense	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	N2680	3976824.5	29.895	3765.0	84.70648296903809	3.0	-0.338354309038721	0.16526747666629	2.21
taxid353156	1.6733200530681511	0.3872983346207417	0.181924204433476	2.0359847367938517	rod-shaped	Pedobacter sandarakinus	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	family	N5267	5360390.0	40.44	4818.0	89.14569340796258	1.0	-0.5969891175746764	0.24226505897030648	1.21
taxid353224	8.750000000000002	0.75	3.7551849687440497	20.616701789183022	rod-shaped	Caldalkalibacillus uzonensis	Caldalkalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N3028	3715029.5	43.59	3943.5	88.23325761310855	1.0	-0.401185428051653	0.16118169797294654	2.07
taxid353800	1.7320508075688772	0.7071067811865476	0.5876147003761992	3.847649490485592	rod-shaped	Halostagnicola larsenii	Halostagnicola	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea	species	G000517625	4131176.0	60.9	4092.0	84.5488306477381	2.0	-0.147786493963185	0.0795729491802226	2.17
taxid354246	1.63807251762544	0.5885661912765424	0.3921223989826123	3.0288537823701365	rod-shaped	Spongiibacter marinus	Spongiibacter	Spongiibacteraceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000422345	3435542.0	55.14	3217.0	91.97273676176859	2.0	-0.406781470142719	0.184224184739328	1.09
taxid354355	20.0	0.4898979485566356	3.7391299883838665	30.78119592388473	rod-shaped	Niastella yeongjuensis	Niastella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	species	G900110245	8546563.0	44.51	6941.0	88.85259489691938	1.0	-0.501848445804476	0.219766757319633	1.55
taxid354356	22.36067977499789	0.5	4.35778428342556	35.12407365520363	rod-shaped	Niastella koreensis	Niastella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	species	G000246855	9033684.0	44.87	7307.0	88.27903433416533	3.0	-0.5041685055152311	0.222266534986315	2.04
taxid354585	1.4	0.4	0.15917402778188286	1.7592918860102842	rod-shaped	Rickettsia gravesii	Rickettsia	Rickettsiaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N3846	1323280.0	32.28	1491.0	80.95539757037137	1.0	-0.0651779349869388	0.0322911616901101	0.5
taxid354630	1.7320508075688772	0.3872983346207417	0.18884325844144847	2.107444419312218	rod-shaped	Mucilaginibacter lappiensis	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	species	G900155965	6790845.0	41.71	5829.0	87.56877825955385	1.0	-0.516053899901563	0.214711247935619	2.01
taxid355243	1.25	0.5	0.2127120025868089	1.9634954084936207	rod-shaped	Amphritea atlantica	Amphritea	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G900111095	4735181.0	51.08	4386.0	88.34690796402504	1.0	-0.6270275865390961	0.234228797446221	2.04
taxid355930	0.916515138991168	0.28284271247461906	0.05166250063362515	0.8143938947175409	rods	Yonghaparkia alkaliphila	Yonghaparkia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G001429705	2591554.0	71.9	2436.0	92.82777823653299	0.0	-0.21235775848629898	0.0785825456751191	0.95
taxid356305	2.6457513110645907	0.7483314773547882	1.053951078809554	6.220036113421712	rod-shaped	Chryseobacterium wanjuense	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900111495	4668404.0	35.98	4179.0	87.48754392293381	1.0	-0.7488391189514041	0.291462769137039	0.85
taxid356658	1.7	1.5	2.1205750411731104	8.011061266653973	rod-shaped	Peribacillus kribbensis	Peribacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000430765	5052265.0	43.0	4926.0	81.70016814240742	0.0	-1.0672033776362702	0.350713390419778	0.91
taxid356659	2.2	1.6	3.3510321638291134	11.058406140636071	rod-shaped	Halomonas kribbensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3845518.0	59.655	3645.0	90.07212627028957	1.0	-0.352555347032934	0.1514278682037525	0.34
taxid356660	2.1	1.2	1.9226547039969537	7.916813487046277	rod-shaped	Albimonas donghaensis	Albimonas	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G900113695	6027197.0	72.88	5322.0	87.29973485187227	1.0	-0.174706964821926	0.0806661080328649	1.02
taxid356662	1.4071247279470291	0.6324555320336759	0.3758306823616516	2.7958409621548173	rod-shaped	Leeia oryzae	Leeia	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000376945	3785435.0	54.55	3464.0	89.59078679200672	1.0	-0.838714443902989	0.29371960555831	0.25
taxid357233	1.9364916731037085	1.0	1.2591176156909551	6.083668013960417	coccus-shaped	Siccibacter turicensis	Siccibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000463155	4236729.0	57.85	3885.0	87.6850513686384	0.0	-1.04651681895622	0.33718166584027903	1.19
taxid357240	1.9364916731037085	1.0	1.2591176156909551	6.083668013960417	coccus-shaped	Franconibacter helveticus	Franconibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000621185	4710926.0	56.56	4316.0	88.2776761935976	0.0	-1.01092031171976	0.33012143962617496	0.28
taxid357276	2.5922962793631443	0.9797958971132712	1.70829577993102	7.979397966783437	rod-shaped	Phocaeicola dorei	Phocaeicola	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	genus	N8533	3684754.0	42.69	3081.5	90.25153938269811	0.5	-0.5391098543579931	0.1976794706813745	0.47
taxid357760	1.16	0.43	0.14764045575239132	1.5670264156105886	rod-shaped	Bartonella silvatica	Bartonella	Bartonellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10087	1806441.0	38.21	1586.5	81.4846192504041	2.0	-0.18173428268782998	0.0803530117734753	0.9
taxid357761	0.74	0.36	0.06310831322531177	0.8369202829163209	rod-shaped	Bartonella japonica	Bartonella	Bartonellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10087	1806441.0	38.21	1586.5	81.4846192504041	2.0	-0.18173428268782998	0.0803530117734753	1.04
