taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime	hash	svratio	log_svratio	log_volume	log_surface	log_length	log_width	log_genome	log_proteins	arc_coding	arc_gc	is_species
taxid244573	2.3	2.3	6.3706263027044985	16.619025137490002	coccus-shaped	Thiocapsa marina	Thiocapsa	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000223985	5595540.0	64.11	4944.0	85.68304399575376	2.0	-0.0878034479245706	0.0342293701095465	0.49	0.3833333333333332	-0.4164234143660509	0.8041821303632686	1.2206055447293196	0.36172783601759284	0.36172783601759284	6.747842004663061	3.6940784620807596	1.1827534400441138	0.9284414355346571	Thiocapsa marina
taxid244596	1.1832159566199232	0.3872983346207417	0.12418517584987535	1.4396586137792409	rod-shaped	Hoeflea phototrophica	Hoeflea	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000154705	4468465.0	59.81	4231.0	89.64165546781723	2.0	-0.343269984816951	0.119948838121087	0.27	0.08626015547107897	-1.0641897634382604	-0.905930243377167	0.15825952006109348	0.073064017839119	-0.4119543704721594	6.650158360599829	3.6264430253312945	1.2431200432838132	0.8841387065448699	Hoeflea phototrophica
taxid244787	0.4	0.3	0.021205750411731103	0.3769911184307752	rod-shaped	Nautilia profundicola	Nautilia	Nautiliaceae	Nautiliales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000021725	1676444.0	33.51	1737.0	93.8164352641663	4.0	-0.468521393180903	0.185249182967908	2.25	0.056249999999999994	-1.2498774732166	-1.6735463544748412	-0.4236688812582413	-0.3979400086720376	-0.5228787452803376	6.224389050817518	3.2397998184470986	1.3194917748994088	0.6173523062416597	Nautilia profundicola
taxid245160	3.1622776601683795	0.9797958971132712	2.1380516163999856	9.733868822336671	rod-shaped	Fictibacillus macauensis	Fictibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000269865	3736359.0	40.63	3923.0	86.15282953270818	1.0	-0.869913786287962	0.342969520619528	1.54	0.21965075299697065	-0.6582673035670255	0.3300181856468927	0.9882854892139181	0.5	-0.008864383480215812	6.572448597811948	3.593618308129536	1.189506621868821	0.69114087259628	Fictibacillus macauensis
taxid245188	3.5	1.0	2.4870941840919194	10.995574287564272	rod-shaped	Yoonia vestfoldensis	Yoonia	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000382265	3721596.0	61.85	3730.0	91.71282965695364	3.0	-0.33632967289866	0.13852879751434	1.95	0.22619047619047625	-0.6455256851090526	0.39569223193535674	1.0412179170444094	0.5440680443502757	0.0	6.5707292262655566	3.5717088318086874	1.2787897294370407	0.9050365156863653	Yoonia vestfoldensis
taxid245836	0.9797958971132712	0.4898979485566356	0.15390597961942368	1.5079644737231006	rod-shaped	Nocardiopsis salina	Nocardiopsis	Nocardiopsaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria	species	G000341025	5808301.0	70.38	5414.0	86.29134406085359	1.0	-0.2951274715600901	0.0954729878900344	0.87	0.10206207261596575	-0.9911356165197842	-0.8127445064500631	0.17839111006972103	-0.008864383480215812	-0.309894379144197	6.76404911445027	3.7335182514344876	1.1915160181990452	0.9953103040673804	Nocardiopsis salina
taxid246272	2.75	0.3499999999999999	0.2533563575426268	3.0237829290801765	rod-shaped	Alkalihalobacillus bogoriensis	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000621445	5002403.0	36.69	4862.0	85.58120967063229	1.0	-0.542167715479691	0.211660574438621	1.47	0.08378787878787876	-1.0768188042371705	-0.5962681933624984	0.4805506108746722	0.43933269383026263	-0.45593195564972444	6.699178676124206	3.6868149545073168	1.1813018291779502	0.6506738493375	Alkalihalobacillus bogoriensis
taxid246786	3.233459731180093	0.8529134417858172	1.6846730835250217	8.664076699786447	rod-shaped	Metabacillus indicus	Metabacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000709935	4072175.0	44.36	4124.0	87.17520735233629	1.0	-1.01664546135248	0.34389829099290403	2.32	0.1944434637295565	-0.7112066511994557	0.2265156370792319	0.9377222882786876	0.5096674567056879	-0.06909504112113414	6.609826433351601	3.6153186566114788	1.204545762832266	0.7288778692489544	Metabacillus indicus
taxid247333	0.6708203932499369	0.6708203932499369	0.15805833144841633	1.413716694115407	coccus	Serinicoccus marinus	Serinicoccus	Ornithinimicrobiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000421245	3396505.0	72.21	3239.0	91.50520903104807	1.0	-0.230381633872014	0.0817330259331888	1.53	0.11180339887498948	-0.9515449934959718	-0.8011826070264942	0.15036238646947753	-0.17339374311232816	-0.17339374311232816	6.531032258252761	3.510410948010177	1.2750454099765507	1.0155387302629357	Serinicoccus marinus
taxid248039	3.5	0.4	0.4230678106834255	4.3982297150257095	rod-shaped	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	species	G000487995	2332248.0	31.15	2145.0	88.20116900089529	3.0	-0.27414005895384697	0.14355578188132298	1.15	0.09619047619047623	-1.0168679252872954	-0.37359001691492355	0.6432779083723718	0.5440680443502757	-0.3979400086720376	6.367774729322351	3.331427296520743	1.2201613002779765	0.5921205844058752	Mucispirillum schaedleri
taxid249408	2.1213203435596424	2.1213203435596424	4.9982433054281605	14.137166941154067	coccus-shaped	Deinococcus marmoris	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	species	G000701405	4800021.0	64.43	4681.0	86.43124686329494	1.0	-0.364882364737777	0.132147647571435	1.46	0.35355339059327373	-0.4515449934959718	0.6988173929735056	1.1503623864694774	0.3266062568876718	0.3266062568876718	6.68124313740979	3.670338641127442	1.1935542407249742	0.9317803119634538	Deinococcus marmoris
taxid251747	2.4	0.7	0.8338310501402907	5.277875658030852	rod-shaped	Chromobacterium subtsugae	Chromobacterium	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	species	G001020585	4665268.0	64.89	4251.0	89.3772447799355	1.0	-1.0138091318189202	0.349705595971738	1.34	0.15798611111111108	-0.8013810911021185	-0.07892193668212188	0.7224591544199966	0.38021124171160603	-0.1549019599857432	6.668876597188199	3.628491104967123	1.238805612496894	0.9365917939232082	Chromobacterium subtsugae
taxid252302	1.6	0.75	0.5964117303299373	3.769911184307752	rod-shaped	Oceanicola granulosus	Oceanicola	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000153305	4053139.0	70.41	3718.0	91.49205097579927	4.0	-0.218391842116529	0.0875127099468276	1.2	0.158203125	-0.800784942097181	-0.2244538233554223	0.5763311187417587	0.20411998265592482	-0.12493873660829993	6.607791497868969	3.5703093854358796	1.274809519729079	0.9956388815759073	Oceanicola granulosus
taxid252966	11.499999999999998	0.5	2.2252947962927703	18.06415775814132	rod-shaped	Mahella australiensis	Mahella	Thermoanaerobacterales Family IV. Incertae Sedis	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	species	G000213255	3135972.0	43.45	2970.0	91.0189568019102	3.0	-0.0325618706659399	0.0166267008398538	0.17	0.12318840579710139	-0.9094301650229628	0.34738755236080177	1.2568177173837645	1.0606978403536116	-0.3010299956639812	6.496372176365787	3.4727564493172123	1.2664350322413254	0.7197093607969313	Mahella australiensis
taxid253239	3.464101615137755	0.5656854249492381	0.8232329434920688	6.156239184776948	rod-shaped	Ethanoligenens harbinense	Ethanoligenens	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000178115	3008576.0	55.56	2784.0	86.20776074794189	3.0	-0.23012760784963	0.0978908626318314	2.48	0.1337233526481145	-0.8737927435188707	-0.08447725864097144	0.7893154848778993	0.5395906230238124	-0.24742501084004692	6.478360986731358	3.4446692309385245	1.1903024806925677	0.8411133921511489	Ethanoligenens harbinense
taxid253314	4.898979485566356	0.7071067811865476	1.8312646840311635	10.882796185405306	filament-shaped	Acetivibrio straminisolvens	Acetivibrio	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000521465	3907117.0	38.33	4567.0	85.96312831174495	1.0	-0.196554182897134	0.0864308047138164	0.88	0.16827152257863975	-0.7739893756071261	0.26275112011082	1.0367404957179462	0.690105620855803	-0.15051499783199057	6.591856416521323	3.6596310116070008	1.186768303126302	0.6676117651965369	Acetivibrio straminisolvens
taxid254410	3.85	0.9	2.2584124188493635	10.885618544688636	rod-shaped	Alteribacter aurantiacus	Alteribacter	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000429705	4023079.0	42.46	3964.0	84.35814956653846	0.0	-0.671137074704818	0.265679919250634	0.99	0.2074675324675325	-0.683049858342044	0.35380325329991547	1.0368531116419595	0.5854607295085006	-0.045757490560675115	6.604558560765944	3.598133645813238	1.1641865563498848	0.7097094247385617	Alteribacter aurantiacus
taxid254757	2.3664319132398464	0.6928203230275509	0.8050614441793262	5.150679239685597	rod-shaped	Siminovitchia farraginis	Siminovitchia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001439965	5308781.0	34.69	5329.0	82.83364862856463	1.0	-0.729194469770793	0.26577248606529	2.53	0.15630199566231737	-0.8060354768778117	-0.09417097199278407	0.7118645048850277	0.37409401350310023	-0.1593793813122064	6.724994810017503	3.726645720240912	1.1435975456275682	0.6297988025009204	Siminovitchia farraginis
taxid254759	2.1908902300206643	0.6324555320336759	0.6220578767068163	4.353118474162122	rod-shaped	Siminovitchia fordii	Siminovitchia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000374565	4509444.0	41.23	4357.0	83.24270131750167	0.0	-0.520495508935229	0.209673984692501	0.76	0.14289936752216434	-0.8449696934080628	-0.20616920636215427	0.6388004870459086	0.3406206186877936	-0.19897000433601877	6.65412299806035	3.639187559935754	1.149047353814032	0.697242137288696	Siminovitchia fordii
taxid255507	1.5	0.5	0.2617993877991494	2.3561944901923453	rod-shaped	Aliarcobacter cibarius	Aliarcobacter	Arcobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000522465	2201349.0	27.12	2196.0	92.4774763111165	3.0	-0.230332817327174	0.109869749547569	1.42	0.11111111111111108	-0.954242509439325	-0.582031373353491	0.37221113608583395	0.17609125905568124	-0.3010299956639812	6.342688900689994	3.3416323357780544	1.292963534046039	0.5477510956199103	Aliarcobacter cibarius
taxid256821	0.9	0.55	0.17026777683987185	1.555088363526948	rod-shaped	Gulosibacter molinativorax	Gulosibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000425685	3379129.0	64.3	3167.0	90.58562132431169	0.0	-0.5674165753978571	0.187464522033842	1.78	0.10949074074074075	-0.9606226060771005	-0.7688675344493978	0.19175507162770264	-0.045757490560675115	-0.2596373105057561	6.5288047715081845	3.500648063371912	1.2589372231245377	0.9304230919421566	Gulosibacter molinativorax
taxid257003	1.7	0.7	0.564439480094966	3.738495257771853	rod-shaped	Sphingomonas phyllosphaerae	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000427645	3920299.0	67.2	3569.0	89.86090091597605	2.0	-0.362945331230368	0.128365908954863	0.92	0.15098039215686274	-0.8210794509254545	-0.24838261683879	0.5726968340866645	0.2304489213782739	-0.1549019599857432	6.593319191790355	3.5525465479556604	1.2467345683071989	0.960984953346383	Sphingomonas phyllosphaerae
taxid257275	1.1313708498984762	0.4898979485566356	0.18247718510771688	1.7412473896648493	rods	Nocardia thailandica	Nocardia	Nocardiaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000308795	6821826.0	71.64	6631.0	89.8015428713661	1.0	-0.378107565289637	0.16102921596312805	0.51	0.10479681760949523	-0.9796519054784417	-0.7387914271045706	0.24086047837387106	0.05360498482393426	-0.309894379144197	6.83390063793805	3.821579027912009	1.245752589794526	1.0091963827659718	Nocardia thailandica
taxid257440	2.1213203435596424	0.3872983346207417	0.23470299523650706	2.5810817442954646	rod-shaped	Pleomorphomonas koreensis	Pleomorphomonas	Pleomorphomonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000425185	4620652.0	67.19	4246.0	87.8319553171284	1.0	-0.236733962691952	0.0987906163824442	1.64	0.09093202714529752	-1.0412831270892957	-0.6294813679796495	0.41180175910964634	0.3266062568876718	-0.4119543704721594	6.664703261275504	3.62797998982998	1.2144768714648537	0.9608784577854744	Pleomorphomonas koreensis
taxid258256	3.25	0.7	1.1609493851953279	7.147123286916777	rod-shaped	Pseudovibrio denitrificans	Pseudovibrio	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001310815	6053738.0	52.23	6188.0	86.49987825703722	1.0	-0.54335027854743	0.19452405356875896	0.54	0.16243589743589745	-0.789317987807039	0.06481328588022588	0.8541312736872649	0.5118833609788744	-0.1549019599857432	6.782023621176801	3.79155030502733	1.1945573574089674	0.807705563067638	Pseudovibrio denitrificans
taxid258515	6.0	0.3	0.4170464247640451	5.6548667764616285	rod-shaped	Acetanaerobacterium elongatum	Acetanaerobacterium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G900103835	2916215.0	49.03	2778.0	85.84346490227915	0.0	-0.2694956957822781	0.11271590268677	0.16	0.07375	-1.1322379753497995	-0.37981559755235944	0.7524223777974399	0.7781512503836436	-0.5228787452803376	6.464819539492137	3.4437322414015967	1.1850489361616758	0.7756975548457106	Acetanaerobacterium elongatum
taxid258591	3.25	0.86	1.7213424939524706	8.78075146678347		Halomonas anticariensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000409775	5070590.0	58.54	4741.0	90.16217047720284	1.0	-0.334836629318512	0.1492941973262	1.25	0.1960358974358975	-0.7076643948127177	0.23586729010385812	0.9435316849165758	0.5118833609788744	-0.06550154875643228	6.705058495592984	3.6758699553189564	1.2517584383773728	0.8712189348108135	Halomonas anticariensis
taxid259059	1.25	0.7	0.3912591850658288	2.7488935718910685	rod-shaped	Liquorilactobacillus satsumensis	Liquorilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001435195	2639652.0	39.94	2463.0	84.9369916943597	1.0	-0.354113385528155	0.14318091132023406	1.42	0.14233333333333334	-0.8466933796946385	-0.4075354539781915	0.439157925716447	0.09691001300805642	-0.1549019599857432	6.421546675187364	3.3914644118391033	1.1722153801989657	0.6841067538477107	Liquorilactobacillus satsumensis
taxid260552	4.999999999999999	0.55	1.1443578489935573	8.639379797371932	rod-shaped	Microbulbifer agarilyticus	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000220505	3862761.0	56.81	3208.0	88.69031762513912	1.0	-0.546082909668647	0.216290330038535	1.73	0.13245833333333334	-0.877920713796833	0.058561852727563465	0.9364825665243965	0.6989700043360187	-0.2596373105057561	6.586897837942336	3.506234359612126	1.2278124022697712	0.853710488133895	Microbulbifer agarilyticus
taxid261685	2.8	0.5	0.5170537909033202	4.3982297150257095	rod-shaped	Thermosinus carboxydivorans	Thermosinus	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria	species	G000169155	2889774.0	51.5	2886.0	86.81194446347708	7.0	-0.19439178259952106	0.101635451688295	1.28	0.11755952380952384	-0.9297421817633837	-0.28646427339101194	0.6432779083723718	0.4471580313422192	-0.3010299956639812	6.460863879299513	3.4602963267574753	1.19914595556929	0.8004004143091868	Thermosinus carboxydivorans
taxid261934	3.0000000000000004	0.75	1.214912784005428	7.0685834705770345	rod-shaped	Pleomorphomonas oryzae	Pleomorphomonas	Pleomorphomonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000422965	5230452.0	63.0	4851.0	87.76381085229346	1.0	-0.317741249803837	0.117697814237025	1.98	0.171875	-0.7647872888256622	0.08454510197983423	0.8493323908054963	0.4771212547196625	-0.12493873660829993	6.718539220917695	3.6858312746260635	1.213435893902878	0.9169092648516828	Pleomorphomonas oryzae
taxid261964	3.0000000000000004	0.3499999999999999	0.2774091762966737	3.2986722862692828	rod-shaped	Kangiella koreensis	Kangiella	Kangiellaceae	Kangiellales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000024085	2852073.0	43.69	2638.0	90.08279241099369	2.0	-0.463999386050313	0.17893921214235398	1.57	0.08409722222222223	-1.0752183489521974	-0.5568791771881254	0.518339171764072	0.4771212547196625	-0.45593195564972444	6.455160637270797	3.4212747912103465	1.2504281958004373	0.7221294584264165	Kangiella koreensis
taxid262077	2.1213203435596424	0.6928203230275509	0.7126565593852633	4.61717938858271	rod-shaped	Marinobacter daepoensis	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000421165	3830061.0	56.76	3527.0	92.01080609421105	1.0	-0.499933256534534	0.19795767658163704	1.74	0.15434889992524645	-0.8114964614724441	-0.1471197132028449	0.6643767482695992	0.3266062568876718	-0.1593793813122064	6.583205690875262	3.5474054596674898	1.284238994991023	0.8532058199170999	Marinobacter daepoensis
taxid262325	7.25	0.85	3.9532362056141057	19.3600647277471	rod-shaped	Lysobacter concretionis	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000768345	3032117.0	67.24	2636.0	88.95567024623391	1.0	-0.204748623775582	0.0744307944373184	2.48	0.20419540229885055	-0.6899540407932718	0.5969527641861485	1.2869068049794203	0.8603380065709937	-0.07058107428570727	6.481745955361738	3.420945405921972	1.2320233036302344	0.9614110187641015	Lysobacter concretionis
taxid262806	1.75	0.5	0.3108867730114899	2.7488935718910685	rod-shaped	Jonesia quinghaiensis	Jonesia	Jonesiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000423205	3038127.0	57.06	2752.0	90.65071999952602	1.0	-0.5418613702010601	0.17229618009411998	0.16	0.11309523809523811	-0.9465556807730339	-0.5073977550565868	0.439157925716447	0.24303804868629442	-0.3010299956639812	6.482605924314911	3.4396484295634737	1.260053549949018	0.856234890701019	Jonesia quinghaiensis
taxid263378	2.25	0.875	1.1775859181668769	6.185010536754906	rod-shaped	Salipiger mucosus	Salipiger	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000442255	5689389.0	67.27	5622.0	89.2381765423317	1.0	-0.254027549007311	0.0949807990350302	0.64	0.19039351851851843	-0.7203478401929004	0.07099260363490925	0.7913404438278097	0.3521825181113625	-0.057991946977686754	6.755065628754211	3.749890841271422	1.2365554168962967	0.9617306553502357	Salipiger mucosus
