taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom	rank	node	genome	gc	proteins	coding	rrnas
txid263378	2.25	0.875	1.1775859181668769	6.185010536754906	rod-shaped	Salipiger mucosus	Salipiger	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000442255	5689389.0	67.27	5622.0	89.2381765423317	1.0
txid263475	4.898979485566356	0.8944271909999159	2.8907911995607205	13.765769302909145	rod-shaped	Viridibacillus arvi	Viridibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001274945	4758570.0	35.36	4597.0	83.46080860426557	2.0
txid263906	2.0	0.85	0.97412279707716	5.3407075111026465	rod-shaped	Methanolinea tarda	Methanolinea	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea	species	G000235685	2052856.0	56.5	2064.0	89.41240885868272	1.0
txid263908	1.02469507659596	0.4242640687119285	0.12486988039444474	1.3657800817869212	rod-shaped	Gordonia effusa	Gordonia	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000241305	4703019.0	62.46	4448.0	91.75032037931379	1.0
txid263909	0.7416198487095663	0.3872983346207417	0.07216086003243699	0.9023537904225106	rod-shaped	Gordonia araii	Gordonia	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000241265	3906554.0	68.03	3758.0	92.21434031117964	1.0
txid264463	3.5566838487557484	0.5	0.6656283171746394	5.586825925196265	rod-shaped	Anaerosporobacter mobilis	Anaerosporobacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G900142955	5217774.0	34.94	4589.0	86.43484750393559	0.0
txid265425	1.4	0.9	0.6997897635871264	3.9584067435231383	rod-shaped	Salinimonas chungwhensis	Salinimonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000378185	3985437.0	47.0	3621.0	88.3791915416051	0.0
txid265426	2.6267851073127395	0.7348469228349535	1.0101724511754142	6.064169027860202	rod-shaped	Pontibacillus chungwhensis	Pontibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000770675	3872934.0	40.77	3839.0	84.60872299915259	1.0
txid265470	5.5	0.8	2.6305602486058537	13.823007675795088	rod-shaped	Desulfurispora thermophila	Desulfurispora	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000376385	2821579.0	55.18	2738.0	88.04665756301702	0.0
txid265477	4.999999999999999	0.9	2.9900108080540853	14.137166941154067	rod-shaped	Desulfallas alcoholivorax	Desulfallas	Desulfallaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000430885	3471050.0	46.92	3504.0	87.02528053470851	0.0
txid265606	1.75	1.75	2.806162187972133	9.62112750161874	ovoid-shaped	Rhodopirellula baltica	Rhodopirellula	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria	species	N6534	7204378.510862752	55.43336275082499	5637.010862750825	88.86527741051334	1.010862750825
txid265719	3.0000000000000004	0.3499999999999999	0.2774091762966737	3.2986722862692828	rod-shaped	Aquimonas voraii	Aquimonas	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G900101825	4428167.0	68.46	3607.0	88.23434165874954	1.0
txid265726	1.7	0.7	0.564439480094966	3.738495257771853	rod-shaped	Photobacterium halotolerans	Photobacterium	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000425165	4690166.0	50.91	4264.0	87.1275984687962	0.0
txid265948	4.3	1.05	3.4203108268254634	14.184290830957911	rod-shaped	Anoxybacillus tepidamans	Anoxybacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000620165	3363999.0	43.0	3461.0	86.58953227988474	1.0
txid266805	0.85	0.6	0.18378317023500287	1.6022122533307943	ovoid-shaped	Microbulbifer variabilis	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000380565	4835674.0	48.84	4372.0	83.6097305153325	1.0
txid266809	1.6201851746019649	0.5700877125495689	0.3649731359360307	2.9017247034616083	rod-shaped	Thalassobacter stenotrophicus	Thalassobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001458315	3592055.0	58.64	3597.0	91.82248044642971	1.0
txid266892	2.5	0.3499999999999999	0.22930353878857995	2.7488935718910685	rod-shaped	Salibacterium qingdaonense	Salibacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900114715	3516738.0	47.45	3572.0	85.97231297867512	0.0
txid267364	11.000000000000002	1.0	8.37758040957278	34.55751918948772	rod-shaped	Levilactobacillus acidifarinae	Levilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001434835	2918319.0	51.6	2750.0	85.53958631664325	1.0
txid267633	3.0000000000000004	0.5	0.5563236990731926	4.7123889803846915	rod-shaped	Levilactobacillus hammesii	Levilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001434395	2815465.0	49.38	2615.0	82.88403514161959	1.0
txid267850	1.4	0.5	0.2421644337142132	2.1991148575128547	rod-shaped	Nitrincola lacisaponensis	Nitrincola	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000691225	3412133.0	52.07	3143.0	93.35236932440792	1.0
txid269261	2.5	0.6	0.6503096792930871	4.7123889803846915	rod-shaped	Nitratifractor salsuginis	Nitratifractor	Sulfurovaceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000186245	2101285.0	53.91	2108.0	90.53902730947969	2.0
txid270351	6.250000000000001	1.6	11.494040321933856	31.41592653589793	rod-shaped	Methylobacterium aquaticum	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	N9856	7491645.525982529	70.36098252955	6979.025982529551	85.47848125669357	6.02598252955
txid270495	1.1	0.525	0.2002397161274401	1.8142697574481057	rod-shaped	Fangia hongkongensis	Fangia	Fastidiosibacteraceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000379445	2946743.0	37.94	2758.0	91.32126554640156	1.0
txid270496	3.070830506556817	0.7	1.0919968835626357	6.75310899187282	vibrio-shaped	Desulfovibrio putealis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000429325	4705742.0	62.82	4195.0	87.4931732338917	1.0
txid271065	2.5	1.25	2.5566346464760685	9.817477042468106	rod-shaped	Methylotuvimicrobium alcaliphilum	Methylotuvimicrobium	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000968535	4796711.0	48.74	4224.0	82.72005547134276	3.0
txid271091	0.7071067811865476	0.5	0.10611516834255527	1.1107207345395915	rod-shaped	Psychrilyobacter atlanticus	Psychrilyobacter	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	species	G000426625	3539325.0	31.9	3305.0	85.89900616643004	7.0
txid271097	1.7	0.7	0.564439480094966	3.738495257771853	rod-shaped	Shewanella sediminis	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000018025	5517674.0	46.08	4655.0	83.7540420111808	12.0
txid271155	0.9	0.3499999999999999	0.07536549876268013	0.9896016858807848	rod-shaped	Flavobacterium antarcticum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000419685	3079036.0	34.97	2778.0	89.45887608978914	1.0
txid271417	1.624807680927192	0.7071067811865476	0.5455004230255094	3.6094151616900416	rod-shaped	Aeromonas molluscorum	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000388115	4236171.0	59.18	4186.0	87.08933137968228	0.0
txid272164	2.25	0.4	0.2659881780039359	2.827433388230814	rod-shaped	Olleya marilimosa	Olleya	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000518485	3343709.0	31.8	3050.0	91.60324657438791	1.0
txid272240	0.8	0.3499999999999999	0.06574437126106138	0.8796459430051421	rod-shaped	Gulosibacter faecalis	Gulosibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000381765	2847348.0	68.54	2624.0	92.21454490283593	1.0
txid273164	3.633180424916991	0.6000000000000001	0.9707088961230752	6.848383759251276	rod-shaped	Pontibacillus marinus	Pontibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000425225	4276966.0	38.51	4281.0	85.81204526760325	0.0
txid278991	4.999999999999999	0.9	2.9900108080540853	14.137166941154067	rod-shaped	Aneurinibacillus terranovensis	Aneurinibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000430625	4247673.0	44.89	4236.0	85.36172629107747	0.0
txid279369	2.0	0.8	0.8712683625955694	5.026548245743669	ovoid-shaped	Novosphingopyxis baekryungensis	Novosphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000420305	3068208.0	62.39	2895.0	90.72370582437695	2.0
txid279813	2.8284271247461903	1.095445115010332	2.3215855303222908	9.733868822336671	rod-shaped	Thalassobacillus devorans	Thalassobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000496835	3935133.0	42.91	3888.0	86.5401753892435	1.0
txid281714	1.75	0.9	0.922450142910303	4.948008429403924	rod-shaped	Nocardioides alkalitolerans	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000426525	4854484.0	73.08	4588.0	91.27396444194687	1.0
txid282197	1.5	0.5	0.2617993877991494	2.3561944901923453	rod-shaped	Jannaschia rubra	Jannaschia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001403735	3660824.0	67.88	3653.0	91.47792955902823	1.0
txid282199	2.0	0.25	0.09408415499031933	1.5707963267948966	rod-shaped	Nereida ignava	Nereida	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001049735	2888349.0	54.02	2930.0	90.75170625156449	1.0
txid282402	4.1	0.65	1.2886093116708883	8.372344421816797	rod-shaped	Prevotella multiformis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000191065	3057407.0	51.61	2476.0	83.42942238308477	1.0
txid285091	1.2649110640673518	0.458257569495584	0.18343232784058144	1.821040109049228	rod-shaped	Alcanivorax dieselolei	Alcanivorax	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000300005	4928223.0	61.63	4415.0	90.0739678379002	2.0
txid285268	1.7320508075688772	0.14142135623730953	0.026466509973820208	0.7695298980971185	rod-shaped	Acetobacter nitrogenifigens	Acetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000429165	4270516.0	60.45	3846.0	86.12584521402098	1.0
txid285279	3.0983866769659336	1.019803902718557	2.253142494904356	9.92663741356942	rod-shaped	Pseudovibrio ascidiaceicola	Pseudovibrio	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G900114245	5845495.0	51.24	5340.0	86.9152911772228	1.0
txid286420	1.25	0.45	0.1749474408967817	1.7671458676442586	rod-shaped	Hahella ganghwensis	Hahella	Hahellaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000376785	6564965.0	49.16	6165.0	87.71694898601895	1.0
txid286638	1.675	0.65	0.4839198058849903	3.420409001595887	rod-shaped	Massilia alkalitolerans	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000427785	6111684.0	65.31	5414.0	90.16276037831798	0.0
txid286730	6.324555320336758	0.31622776601683805	0.48845058973497496	6.283185307179588	rod-shaped	Alkaliflexus imshenetskii	Alkaliflexus	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria	species	G000517065	4122270.0	42.71	3325.0	87.76019038054275	1.0
txid286802	1.15	0.4	0.1277581012459849	1.4451326206513049	rod-shaped	Segniliparus rotundus	Segniliparus	Segniliparaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000092825	3157527.0	66.79	3075.0	90.97423394954343	1.0
txid286804	1.35	0.4	0.1528908424747033	1.6964600329384885	rod-shaped	Segniliparus rugosus	Segniliparus	Segniliparaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000185725	3587629.0	68.2	3502.0	90.30716386783584	1.0
txid287478	3.8884444190447165	0.3666060555964673	0.3975551817581786	4.4784260016636335	rod-shaped	Hellea balneolensis	Hellea	Robiginitomaculaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000428525	3208823.0	48.38	3042.0	92.59301619316491	1.0
txid287487	1.6	0.5	0.2814343418840856	2.5132741228718345	rod-shaped	Haliea salexigens	Haliea	Halieaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000423125	4258722.0	60.8	3956.0	91.89841459480095	1.0
txid287535	2.449489742783178	0.2	0.07485859470731862	1.5390597961942367	rod-shaped	Balneola vulgaris	Balneola	Balneolaceae	Balneolales	Balneolia	Balneolaeota	Bacteria	species	G000375465	2857749.0	39.78	2465.0	91.92920721868856	4.0
txid287844	2.25	0.55	0.4910047518173048	3.8877209088173688	rod-shaped	Lapidilactobacillus concavus	Lapidilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001435835	1898108.0	43.3	1791.0	84.43176046884581	1.0
txid288004	3.7416573867739413	1.5811388300841898	6.3118741547331165	18.585912784636854		Beggiatoa leptomitoformis	Beggiatoa	Thiotrichaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001305575	4265296.0	40.49	3627.0	87.63176107824638	2.0
txid288022	1.35	0.25	0.062177354602297986	1.0602875205865552	rod-shaped	Kordiimonas gwangyangensis	Kordiimonas	Kordiimonadaceae	Kordiimonadales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000375545	4082245.0	57.51	3724.0	91.3758238420281	1.0
txid288966	6.750000000000001	0.7	2.5079072354219516	14.844025288211773	rod-shaped	Lutispora thermophila	Lutispora	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G900142105	3583033.0	35.66	3454.0	85.59943489217095	1.0
txid290732	3.0000000000000004	0.10000000000000002	0.023300145514124303	0.9424777960769379		Aminiphilus circumscriptus	Aminiphilus	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	species	G000526375	3223212.0	60.41	2811.0	86.3757953246637	5.0
txid291048	1.5	0.75	0.5522330836388308	3.5342917352885173	rod-shaped	Caminibacter mediatlanticus	Caminibacter	Nautiliaceae	Nautiliales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000170735	1663618.0	27.13	1773.0	93.59804955224094	6.0
txid291968	1.224744871391589	0.6324555320336759	0.3185343606099185	2.433467205584167	coccus-shaped	Acaricomes phytoseiuli	Acaricomes	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000376245	2419519.0	62.28	2333.0	89.73221537007977	2.0
txid291995	3.5	0.5	0.6544984694978736	5.497787143782138	rod-shaped	Pseudomonas azotifigens	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000425625	5017423.0	67.0	4562.0	87.9071188536426	0.0
txid292222	0.9	0.4	0.09634217471008702	1.1309733552923256	rod-shaped	Tsuneonella troitsensis	Tsuneonella	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001441535	2902267.0	64.69	2844.0	91.77222495380337	1.0
txid292806	2.449489742783178	0.3872983346207417	0.2733645417515184	2.98037647973883	rod-shaped	Ureibacillus massiliensis	Ureibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000772965	3999909.0	34.74	3885.0	84.89945646263453	0.0
txid293089	1.3964240043768943	0.6633249580710799	0.4061599433878	2.9100035354161817	rod-shaped	Martelella mediterranea	Martelella	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000376125	5643744.0	62.42	5194.0	89.08650002551498	1.0
txid293256	1.630950643030009	0.6324555320336759	0.4461476674124217	3.240564624067707	ovoid-shaped	Desulfohalovibrio alkalitolerans	Desulfohalovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000422245	3202328.0	64.48	2925.0	89.74580367782438	1.0
txid293552	2.5298221281347035	0.6928203230275509	0.8666581040331832	5.506307721163656	rod-shaped	Marinomonas polaris	Marinomonas	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G900129155	5038537.0	42.51	4637.0	89.04781288695509	1.0
txid293890	3.1622776601683795	0.3872983346207417	0.3573378899324529	3.8476494904855927	coccus-shaped	Agromyces subbeticus	Agromyces	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000421565	4303916.0	69.13	3972.0	92.19276119701219	1.0
txid294710	2.05	0.75	0.7952156404399163	4.830198704894307	rod-shaped	Proteiniphilum acetatigenes	Proteiniphilum	Dysgonomonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000380985	4776693.0	43.15	3874.0	89.92168849871658	2.0
txid295419	2.8284271247461903	0.6928203230275509	0.9792295356747652	6.156239184776946	rod-shaped	Rubellimicrobium thermophilum	Rubellimicrobium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000442315	3163144.0	69.18	3239.0	89.21838525214156	1.0
txid296218	2.65	0.4	0.3162536604613725	3.330088212805181	rod-shaped	Roseivirga echinicomitans	Roseivirga	Roseivirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G001592935	4189908.0	40.04	3775.0	91.3194275387431	1.0
txid296745	4.415880433163924	0.5	0.8343311720225248	6.9364487639793495	rod-shaped	Caldalkalibacillus thermarum	Caldalkalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000218765	2895463.0	47.57	3021.0	87.43637891418402	1.0
txid298657	1.35	0.5	0.23234695667174515	2.1205750411731104	rod-shaped	Pseudoalteromonas spongiae	Pseudoalteromonas	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000238255	4718298.0	40.8	4227.0	89.67475136161389	1.0
txid299567	3.45	1.3	4.004090736694091	14.090043051350223	rod-shaped	Adhaeribacter aquaticus	Adhaeribacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000473365	5168091.0	39.65	4527.0	85.18242035598831	1.0
txid300019	1.5811388300841898	0.8944271909999159	0.8061304337518573	4.442882938158366	rod-shaped	Microbacterium paludicola	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G001887285	3410829.0	70.1	3209.0	93.10783390196343	2.0
txid301092	1.095445115010332	1.095445115010332	0.6882884651454569	3.7699111843077513	coccus-shaped	Marinococcus halotolerans	Marinococcus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000420725	3139679.0	48.04	3220.0	87.39969914121794	0.0
txid301148	6.0	0.5	1.1453723216212788	9.424777960769381	rod-shaped	Caldibacillus debilis	Caldibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000383875	3059517.0	51.63	2806.0	79.43057678712032	0.0
txid301375	3.872983346207418	0.8944271909999159	2.2461388127564144	10.882796185405306	rod-shaped	Methanosaeta harundinacea	Methanothrix	Methanotrichaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea	species	N832	2455470.086301494	58.32630149387501	2461.086301493875	86.79594417074324	0.8363014938750002
txid302406	1.7320508075688772	1.5	2.177213493323113	8.162097139053982	ovoid-shaped	Advenella mimigardefordensis	Advenella	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000521505	4764126.0	54.22	4423.0	88.57567998831264	2.0
txid302481	2.297825058615212	0.7071067811865476	0.8097937292108781	5.1044838738971325	rod-shaped	Halobacillus kuroshimensis	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000425705	3845569.0	47.03	3935.0	87.90251845695656	0.0
txid303241	2.36	0.8	1.0522240994423415	5.931326929977528	rod-shaped	Liquorilactobacillus oeni	Liquorilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001436275	2117633.0	37.32	2007.0	84.24986765884363	1.0
