taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	B	MCB	ENC	ENCprime	SCUO
taxid204039	2.0	0.75	0.7731263170943632	4.7123889803846915	rod-shaped	Dickeya dianthicola	Dickeya	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N10183	4895030.0	56.26	4246.0	85.74115250475883	3.5	0.09805541884303515	-0.04326325800186885	-0.10674442570694984	0.129336133534696	-0.02782329001904025	-0.464421540056412
taxid447567	3.0000000000000004	1.3	3.406795433430332	12.252211349000197	rod-shaped	Halomonas andesensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3845518.0	59.655	3645.0	90.07212627028957	1.0	0.1190312291402045	-0.049170301760913096	0.0677063165431636	0.09944296971685179	-0.02644734858350425	-0.38860753803744147
taxid1603870	1.2727922061357857	0.6928203230275509	0.392768987837861	2.7703076331496264	rod-shaped	Brevitalea deliciosa	Brevitalea	Pyrinomonadaceae	Blastocatellales	Blastocatellia	Acidobacteria	Bacteria	family	G000820845	3788560.0	59.37	3189.0	88.4981628903858	1.0	0.0382057564913107	-0.15820326414560598	-0.0825725135180015	0.0791510254919336	-0.00862238523202985	-0.35601706278045797
taxid1968281	2.6739483914241875	0.8944271909999159	1.4927629316875417	7.513596820047714	rod-shaped	Spirosoma litoris	Spirosoma	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N9309	8129284.0	49.47	6831.0	88.28280194626853	1.0	0.0553733763963022	-0.140900176998664	0.0169039297179259	0.0871282803750454	-0.0168327660761236	-0.6204096240769711
taxid356305	2.6457513110645907	0.7483314773547882	1.053951078809554	6.220036113421712	rod-shaped	Chryseobacterium wanjuense	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900111495	4668404.0	35.98	4179.0	87.48754392293381	1.0	0.180066805782689	0.0597042832244147	0.0327523986742798	0.195004523274251	-0.024040315141451	-0.696190379827043
taxid1993540	2.142428528562855	0.7483314773547882	0.8325781569846984	5.0367480731678524	rod-shaped	Companilactobacillus nuruki	Companilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N6511	2448180.0	36.545	2447.5	88.55327174987636	1.0	0.1828133343944695	0.0558879992719215	-0.0818498668608657	0.1902422736688325	-0.033656490192607746	-0.628377989775892
taxid1756042	1.7888543819998317	0.6928203230275509	0.5873198446966672	3.8935475289346666	rod-shaped	Cypionkella aquatica	Cypionkella	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N6192	3921814.5	64.67	3884.0	90.16152953313667	1.0	0.1776049910383335	0.0248069104291323	0.11446004906186649	0.108485651766359	-0.02664953852631395	-0.28682139539687
taxid564064	6.150000000000001	0.9	3.721609197258809	17.388715337619505	rod-shaped	Spirosoma rigui	Spirosoma	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N9309	8129284.0	49.47	6831.0	88.28280194626853	1.0	0.0553733763963022	-0.140900176998664	0.0169039297179259	0.0871282803750454	-0.0168327660761236	-0.6204096240769711
taxid708634	1.6124515496597098	0.8944271909999159	0.8258047957083317	4.530869359655592	rod-shaped	Aquabacterium limnoticum	Aquabacterium		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6645	4806984.0	64.525	4423.0	90.5737826244316	1.5	0.21554066011928852	0.09098555112368305	0.23834056265021242	0.11270882106240965	-0.0458462976982604	-0.4264940237435545
taxid1006576	15.0	1.0	11.519173063162574	47.12388980384689	rod-shaped	Defluviitoga tunisiensis	Defluviitoga	Petrotogaceae	Petrotogales	Thermotogae	Thermotogae	Bacteria	species	G000953715	2053097.0	31.38	1825.0	88.30293941299414	3.0	0.0494345704293262	-0.17651454338289102	-0.0617445242788251	0.0300439238847184	0.00266848622882861	-0.21971353491279103
taxid216937	3.1622776601683795	0.17320508075688773	0.07314906247029508	1.7207211628636427	helical	Spiroplasma floricola	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	genus	N3740	1175131.0	25.01	2111.0	69.44053906956971	1.0	0.0803242673754903	0.00366788970709846	0.0961173191944394	0.0284569536380176	-0.0140063019798931	-0.0402979264597519
taxid683125	0.916515138991168	0.4242640687119285	0.10957630201841906	1.2215908420763113	rod-shaped	Sphingobacterium wenxiniae	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	species	G900116225	3844399.0	40.93	3413.0	89.50769678173364	0.0	0.0842793784956471	-0.0537206374490287	-0.0935323352100671	0.248386911349029	-0.025371675197999998	-1.2987475257863401
taxid1912246	4.0	0.5916079783099616	1.0453485164679035	7.4343651138547395	rod-shaped	Seonamhaeicola marinus	Seonamhaeicola	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G001971785	3752836.0	32.26	3263.0	90.64816581380056	2.0	0.164170649260368	-0.0390107431277063	0.141481578808934	0.128689458152143	-0.0213945339436633	-0.31801881871536
taxid487173	1.2649110640673518	0.6000000000000001	0.30109650980404346	2.3843011837910644	coccus-shaped	Dialister succinatiphilus	Dialister	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	species	G000242435	2499879.0	50.46	2164.0	80.24104366651345	5.0	0.23456857583528	0.14783791398215101	0.160051422418317	0.112373390254158	-0.0632129989709463	-0.527896056832179
taxid2029981	3.4292856398964493	0.8944271909999159	1.9673553218441788	9.6360385120364	rod-shaped	Hymenobacter rubripertinctus	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8136	5148030.5	58.705	4544.0	86.19454477776344	2.0	0.1356745203223555	-0.05808978378366661	0.1045787885025635	0.0350291377046523	-0.04317896090191195	-0.185548964866607
taxid216903	1.3	0.9	0.6361725123519332	3.675663404700058	rod-shaped	Epilithonimonas mollis	Epilithonimonas	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9311	4118409.0	36.89	3760.0	89.39764752536949	1.0	0.146366883432421	0.0583786758568359	0.0285330815084153	0.220940264775417	-0.0188961816003365	-0.7877110729395391
taxid2100533	0.812403840463596	0.31622776601683805	0.05552722486888412	0.8070897660557329	rod-shaped	Sphingobacterium haloxyli	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N6960	5329010.0	40.3	4606.0	88.59376968473741	1.0	0.110624036993371	-0.0261312559610194	-0.12854301465542697	0.26649577754687803	-0.0212292600016265	-1.4435655157279799
taxid545890	2.0	0.5	0.3599741582238304	3.1415926535897927	rod-shaped	Alicyclobacillus aeris	Alicyclobacillus	Alicyclobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N2125	3272318.0	53.91	3226.0	87.65291148354164	0.0	0.0463670531798196	-0.121775009472156	-0.0728579579952076	0.128396739775338	-0.0132770368553772	-0.764492451795162
taxid1078050	1.5	0.15	0.02562361508084176	0.7068583470577035	rod-shaped	Seleniivibrio woodruffii	Seleniivibrio	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	family	N964	2542933.0	38.29	2468.0	91.48626801904486	2.0	0.0298424619384142	-0.211152714657076	-0.10644676311632499	0.0490882644235521	-0.0081880712298414	-0.34243054956565405
taxid908946	3.5	0.9	2.0357520395261863	9.896016858807847	rod-shaped	Rhizobium subbaraonis	Rhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10231	6973926.0	59.845	6608.0	87.21358616341865	1.0	0.143535059385479	0.06413377721740571	-0.02290872903301805	0.19206862835808253	-0.0115840429051754	-0.7377771273488379
taxid1348114	1.9078784028338915	0.6324555320336759	0.5331470889899174	3.790797278671876	rod-shaped	Pseudoalteromonas piratica	Pseudoalteromonas	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6714	4717055.5	41.24	4189.5	89.13786271918201	1.0	0.1357211534763645	-0.0420506107969772	0.07187290479773426	0.2175952171246335	-0.03897135286696435	-0.8933281722004796
taxid996166	4.58257569495584	1.7320508075688772	9.437090080168646	24.93561864619824	rod-shaped	Haloarchaeobius iranensis	Haloarchaeobius	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea	species	G900103505	3768606.0	67.31	3870.0	87.70142063139527	1.0	0.19469261934	0.183626685559805	0.20006877163901501	0.0248716618275339	-0.0350728158435512	-0.0629991467750726
taxid1593234	0.8248636250920512	0.5778408085277467	0.16580405729780312	1.4974082953022367	rod-shaped	Chryseobacterium frigidum	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9312	4506626.0	36.14	4179.0	88.31670622553133	1.0	0.145047106451487	0.0204458774374374	-0.0031880579838079104	0.198813003578886	-0.0177742469942684	-0.6931196666085
taxid305719	1.3	0.6	0.31101767270538955	2.4504422698000385	ovoid-shaped	Prevotella baroniae	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000426585	3128717.0	53.04	2519.0	88.91187665742859	1.0	0.178286279094964	0.00921069121071165	0.27829097373632894	-0.0254196998167678	-0.079134748066138	-0.214776242732861
taxid291742	1.70293863659264	0.7071067811865476	0.5761823775675745	3.782978506624055	rod-shaped	Halobacillus profundi	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5614	4035520.0	41.775	4060.5	84.94012861236216	0.5	0.10132786012340425	-0.0238150674676654	-0.11409749613417698	0.24331067463391498	-0.0161472250628997	-1.05906330090317
taxid28070	5.119317722322863	5.119317722322863	70.24814731040729	82.3330191100534	sphere/spheroid		Gloeothece	Aphanothecaceae	Chroococcales		Cyanobacteria	Bacteria	genus	N6751	7198058.5	39.205	6455.0	83.93102415668258	3.0	0.021483919658807617	-0.1711543877058585	0.0207624956444381	-0.0275523927410398	-0.01086081820602788	-0.0995618139745887
taxid1165090	1.5	0.6	0.3675663404700058	2.827433388230814	rod-shaped	Imtechella halotolerans	Imtechella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000260835	3086951.0	35.5	2730.0	91.3243844816455	1.0	0.0851515656803755	-0.17234271407094	-0.0821346865000559	0.112859780539723	-0.0216026846057889	-0.38720717985108793
taxid198119	3.0000000000000004	0.75	1.214912784005428	7.0685834705770345	rod-shaped	Paenibacillus barcinonensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	0.11928931680908801	-0.039871623523598	-0.0169976295307748	0.18516354762617898	-0.0224743243134588	-1.00459433455524
taxid1005740	2.25	0.8	0.9969320687391612	5.6548667764616285	rod-shaped	Aminivibrio pyruvatiphilus	Aminivibrio	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	family	N221	1999646.0	56.07	1944.0	91.732701688484	1.0	0.0707850303747993	-0.11038747993910498	0.0808481626815028	0.0222652953339842	-0.0199778787892565	-0.26620460229587
taxid1645665	1.3674794331177345	0.4472135954999579	0.1913871179474214	1.9212579332321365	rod-shaped	Lysobacter silvestris	Lysobacter	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7078	3274734.0	67.24	3060.5	89.7201310267989	1.0	0.18725239316348896	0.010968736815485101	0.05000411371783805	0.1049435519677465	-0.02443950902624075	-0.3105570062902375
taxid1300283	2.1213203435596424	0.5916079783099616	0.5289194733447613	3.94266748936754	rod-shaped	Mesorhizobium waitakense	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10297	6564160.0	63.02	6301.0	87.872736050001	1.0	0.155689448211098	0.0633705508950894	-0.004490068771879879	0.18320494915535201	-0.00795500033168111	-0.570146769540182
taxid425004	2.5	1.0	1.7016960206944711	7.853981633974483	rod-shaped	Cohnella ginsengisoli	Cohnella	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N4447	4624505.0	55.87	4528.0	87.42425785862382	0.5	0.1660297426324325	-0.005389673060293594	0.11164258187151933	0.09324210037466665	-0.03512605478739455	-0.45661776183216657
taxid2035344	1.8165902124584952	0.812403840463596	0.8012794603648793	4.6363777224868805	rod-shaped	Amylibacter cionae	Amylibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N6192	3921814.5	64.67	3884.0	90.16152953313667	1.0	0.1776049910383335	0.0248069104291323	0.11446004906186649	0.108485651766359	-0.02664953852631395	-0.28682139539687
taxid2278	3.464101615137755	0.6324555320336759	1.02204903010189	6.882884651454574	rod	Pyrobaculum organotrophum	Pyrobaculum	Thermoproteaceae	Thermoproteales	Thermoprotei	Crenarchaeota	Archaea	genus	N794	2065194.5	56.01	2391.0	89.6117786839117	1.0	0.0538080020126093	0.028944463248513852	0.08178279831574284	-0.003144743675825121	-0.026068061646425097	-0.08157467621600656
taxid333965	3.2710854467592263	0.6361603571427569	0.9723152671812482	6.5374497506285465	rod-shaped	Providencia vermicola	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9622	4402109.0	40.5	4150.0	84.60125617184056	7.0	0.13660903227929902	-0.00989852245677442	0.0589529899623517	0.193286965748909	-0.0275969581800576	-0.657320943948656
taxid363953	2.4919871588754225	0.8944271909999159	1.3784333174048728	7.002299241292957	rod-shaped	Chelatococcus sambhunathii	Chelatococcus	Chelatococcaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001418005	4373820.0	67.77	4169.0	90.03511804326651	1.0	0.13412014137138	-0.0421006791040294	0.0103149620454251	0.0973786562093767	-0.023129630171209	-0.28313746673538503
taxid2059302	4.898979485566356	0.28284271247461906	0.3018881153213029	4.353118474162122	rod-shaped	Chryseolinea flava	Chryseolinea	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	G900129725	8357597.0	51.14	6872.0	89.33898104921785	2.0	0.0879699441519697	-0.089486138695255	-0.0645627042678456	0.00633233179977154	-0.0176174914430125	-0.41203046590888703
taxid708199	2.85	0.5	0.5268712679457883	4.476769531365456	rod-shaped	Flavitalea gansuensis	Flavitalea	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	family	N5687	5410659.0	44.23	4691.0	89.59162451246739	1.0	0.0934918597434937	-0.0951137056152165	-0.0234536008421166	0.13207325486727	-0.0254251261193102	-0.690640693070051
taxid195749	0.9486832980505138	0.3872983346207417	0.09655494795530506	1.1542948471456778	rods-coccus	Promicromonospora aerolata	Promicromonospora	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000385135	6253582.0	72.77	5492.0	91.43055931784376	1.0	0.217475872815928	0.0005600631222221571	0.35324483408244794	0.01167773149341	-0.0199051250560183	-0.104979706036328
taxid1758466	1.51657508881031	1.0	0.92931590160679	4.764461157623757	rod-shaped	Corynebacterium faecale	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N4707	2374587.0	55.269999999999996	2218.5	89.0181343808822	4.0	0.205690410842286	0.15530633136710598	0.045236449174611296	0.2910155798369575	-0.03043911658867675	-1.3496014829170901
taxid28122	1.2649110640673518	0.34641016151377546	0.1083322630041479	1.376576930290914	rod	Fibrobacter intestinalis	Fibrobacter	Fibrobacteraceae	Fibrobacterales	Fibrobacteria	Fibrobacteres	Bacteria	species	G900142455	3242118.0	47.95	2881.0	89.85561290489737	1.0	0.19806995648683398	0.0834126358362978	0.26961515759941296	0.129260186744115	-0.0761659690301789	-0.5796196012875351
taxid93222	2.449489742783178	0.5916079783099616	0.6191297485464544	4.552600272623071		Pandoraea sputorum	Pandoraea	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000767615	5389285.0	64.87	4810.0	87.77082674232295	4.0	0.20723740932785897	-0.0210507936746933	-0.0018108961676210897	0.11046416605180501	-0.022289094749492002	-0.368216492988035
taxid664683	3.0000000000000004	0.6324555320336759	0.8762472076382972	5.960752959477659	rod-shaped	Halomonas titanicae	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3845518.0	59.655	3645.0	90.07212627028957	1.0	0.1190312291402045	-0.049170301760913096	0.0677063165431636	0.09944296971685179	-0.02644734858350425	-0.38860753803744147
taxid390877	2.5	0.9	1.3995795271742528	7.0685834705770345	rod-shaped	Nisaea denitrificans	Nisaea	Thalassobaculaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000426505	4626718.0	60.54	4264.0	91.22663192353629	1.0	0.0923469978276947	-0.0856664533473996	-0.0806292556969708	0.0963349999004659	-0.0007700509184121401	-0.392945465179194
taxid2052941	6.324555320336758	1.224744871391589	6.969985013036378	24.33467205584167	rod-shaped	Bifidobacterium callitrichidarum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5964	2214656.0	60.48	1830.0	86.67043648395969	2.0	0.214673982197197	0.151701685223764	0.0712019069792856	0.14257970137678	-0.0364021781654163	-0.568429353827046
taxid248039	3.5	0.4	0.4230678106834255	4.3982297150257095	rod-shaped	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	species	G000487995	2332248.0	31.15	2145.0	88.20116900089529	3.0	0.0195604328547999	-0.271380173087402	-0.166790590987858	-0.011319385910346999	0.00963830800981013	-0.0461237535230447
taxid2045119	5.4083269131959835	0.6928203230275509	1.9518288423617736	11.771543900070824	rod-shaped	Gemmobacter straminiformis	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N6192	3921814.5	64.67	3884.0	90.16152953313667	1.0	0.1776049910383335	0.0248069104291323	0.11446004906186649	0.108485651766359	-0.02664953852631395	-0.28682139539687
taxid1278057	5.2915026221291805	0.9486832980505138	3.5168145609493235	15.770669957470155	rod-shaped	Hymenobacter marinus	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8136	5148030.5	58.705	4544.0	86.19454477776344	2.0	0.1356745203223555	-0.05808978378366661	0.1045787885025635	0.0350291377046523	-0.04317896090191195	-0.185548964866607
taxid1744846	2.044504830026088	1.0488088481701516	1.4642901066094667	6.736500652134524	rod-shaped	Aureimonas galii	Aureimonas	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9563	4797175.0	67.1	4400.0	88.6678344380377	1.0	0.146864250232184	-0.0345994589335577	-0.012152807792924998	0.10468355041468902	-0.0145259090593234	-0.281079627400956
taxid369399	4.381780460041329	0.3741657386773941	0.4680880350168578	5.150679239685594	rod-shaped	Paenibacillus zanthoxyli	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	0.11928931680908801	-0.039871623523598	-0.0169976295307748	0.18516354762617898	-0.0224743243134588	-1.00459433455524
taxid454171	2.7386127875258306	0.5916079783099616	0.6986065964643196	5.089961841984629	rod-shaped	Chthonomonas calidirosea	Chthonomonas	Chthonomonadaceae	Chthonomonadales	Chthonomonadetes	Armatimonadetes	Bacteria	species	N1777	3437974.5	54.58	2881.0	90.80241446936553	2.0	-0.00133401579121232	-0.20682202316715198	-0.0705792848319724	0.0515724954628025	-0.0110340778318002	-0.579187401462081
