taxid	length	width	volume	surface	genus	family	order	class	phylum	superkingdom
1795363	0.8660254037844386	0.458257569495584	0.11764267419230792	1.2467809323099122	Dinghuibacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
1795633	3.9799497484264803	0.648074069840786	1.2415955278000983	8.103116941002845	Terrilactibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1795636	0.7071067811865476	0.5916079783099616	0.14016721625590436	1.3142224964558469	Allohumibacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1795639	1.3856406460551018	0.5916079783099616	0.3266889542006616	2.5753396198427985	Aquisalinus	Parvularculaceae	Parvularculales	Alphaproteobacteria	Proteobacteria	Bacteria
1804994	4.415880433163924	0.5656854249492381	1.06244105089634	7.84769593338055	Longimicrobium	Longimicrobiaceae	Longimicrobiales	Longimicrobia	Gemmatimonadetes	Bacteria
1810868	1.4696938456699071	0.5916079783099616	0.34979428421246306	2.7315601635738416	Mycoavidus	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
1810932	2.116601048851672	0.5656854249492381	0.4845691131118733	3.7615242747324795	Planktosalinus	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1813601	0.6708203932499369	0.31622776601683805	0.04440728692797536	0.666432440723755	Pseudoroseicyclus	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1817571	2.4186773244895647	0.7745966692414834	1.0181014768238872	5.885771950035413	Fermentibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1817584	1.224744871391589	0.8366600265340756	0.5200127029151298	3.2191745248034973	Maliponia	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1820337	0.6928203230275509	0.34641016151377546	0.05441398092702653	0.7539822368615503	Haloparvum	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Archaea
1820341	0.7348469228349535	0.7348469228349535	0.20777307248622198	1.6964600329384885	Crenalkalicoccus	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
1822464	1.6096232376787758	0.65869669679789	0.4721802426207137	3.330884637167534	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
1824856	0.6	0.4	0.05864306286700948	0.7539822368615503	Oceanivirga	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria
1827195	1.8228402860205037	0.6148404706827225	0.47953453049393213	3.5209587514638345	Caballeronia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
1827307	3.286335345030997	0.4472135954999579	0.4928002997556237	4.61717938858271	Ventosimonas	Ventosimonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1829937	15.491933384829666	0.5477225575051661	3.607182779304659	26.657297628950204	Longimonas	Salisaetaceae	Rhodothermales	Rhodothermia	Rhodothermaeota	Bacteria
1840207	1.5811388300841898	0.28284271247461906	0.09342203874041657	1.4049629462081454	Dissulfurirhabdus	Dissulfurirhabdaceae		Deltaproteobacteria	Proteobacteria	Bacteria
1840210	1.1832159566199232	0.6708203932499369	0.3391538719301211	2.4935618646198243	Corticibacterium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1840214	2.8284271247461903	0.4898979485566356	0.5023647566551193	4.353118474162122	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
1843185	0.9899494936611664	0.9899494936611664	0.5079696159294397	3.078760800517997	Halostella	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
1843206	7.58946638440411	0.4472135954999579	1.168734542792063	10.662919051580081	Anaerotaenia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1843210	5.7993789748471025	0.6324555320336759	1.750792643157755	11.522888462484127	Anaerocolumna	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1847386	1.6124515496597098	0.648074069840786	0.4606354581936595	3.282926743926763	Vicinamibacter	Vicinamibacteraceae		Vicinamibacteria	Acidobacteria	Bacteria
1847725	2.0	0.7071067811865476	0.6928381021858159	4.442882938158366	Lawsonella	Lawsonellaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
1849551	0.5477225575051661	0.5477225575051661	0.08603605814318215	0.9424777960769378	Cephaloticoccus	Opitutaceae	Opitutales	Opitutae	Verrucomicrobia	Bacteria
1849822	2.8284271247461903	0.6708203932499369	0.9206194953614242	5.960752959477659	Paraclostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1853226	20.62765134473626	0.5916079783099616	5.599846985142583	38.33837288451653	Salinivenus	Salinibacteraceae	Rhodothermales	Rhodothermia	Rhodothermaeota	Bacteria
1855402	1.6970562748477145	0.5979130371550699	0.4205385521348378	3.1877491575344514	Allohahella	Hahellaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
1855405	8.48528137423857	0.34641016151377546	0.7888361326831005	9.23435877716542	Longibacter	Salisaetaceae	Rhodothermales	Rhodothermia	Rhodothermaeota	Bacteria
1855416	1.9666231047397205	0.5426125831523246	0.4105520714100456	3.3524388945108576	Qipengyuania	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
1857932	1.2	0.45	0.16699528449238246	1.6964600329384882	Parahaliea	Halieaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
1860077	2.32379000772445	0.3872983346207417	0.2585558905933178	2.8274333882308142	Sulfuriflexus	Granulosicoccaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
1860196	1.9621416870348585	0.458257569495584	0.2984290944966405	2.8248141811950647	Pseudobacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
1862153	2.2959496983256567	0.4949232003839765	0.4096555014125914	3.5698507081864683	Marinirhabdus	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1866885	1.812911720586718	0.6185606289332538	0.47235582003405274	3.5229688513007695	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
1866954	1.224744871391589	0.6	0.289739786379087	2.308589694291355	Varunaivibrio	Thalassospiraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
1867031	2.29128784747792	0.5916079783099616	0.5756417312398936	4.258567609772292	Taeania	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1868329	2.15	0.4	0.25342180738957665	2.701769682087222	Xanthomarina	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1874621	2.1908902300206647	0.7745966692414834	0.9107593374389776	5.3314595257900415	Panacibacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
1884429	2.017886656054884	0.5879940751175976	0.4871074692253449	3.727516641861542	Salibacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1884449	1.7088408302379405	0.42426406871192857	0.22152063615643608	2.2776539306077566	Salipaludibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1884792	1.5811388300841898	0.5477225575051661	0.3295290308957627	2.7206990463513265	Pseudoflavitalea	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
1884926	4.09878030638384	0.4898979485566356	0.7418206900289548	6.3082679829880615	Wukongibacter	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1885056	3.722902093797257	0.7858116822750855	1.6785103901476626	9.190729173843787	Arvibacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
1890059	3.1622776601683795	0.4898979485566356	0.5652941000238814	4.866934411168334	Serpentinicella	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1890224	3.2	0.5656854249492381	0.7568569679786313	5.68689016084271	Polygonibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1890291	1.7291616465790582	0.4898979485566356	0.2951580956218352	2.661283171370856	Falcatimonas	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1890298	0.7483314773547882	0.4472135954999579	0.09413158448192088	1.0513779971646768	Haoranjiania	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
1903158	4.0	0.5656854249492381	0.9579188978083779	7.108612701053387	Marinibaculum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
1903173	1.4142135623730951	0.4183300132670378	0.17521038380444745	1.8585912784636849	Pelobium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria
1903336	1.0	0.7071067811865476	0.3001390204870916	2.221441469079183	Balneicella	Balneicellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
1903479	2.0	1.0	1.3089969389957472	6.2831853071795845	Coetzeea	Thorselliaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1905344	1.571623364550171	0.3872983346207417	0.16994334557563234	1.9122469585813453	Ruthenibacterium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1905746	0.674536878161602	0.27386127875258304	0.03435624825994892	0.5803449406923216	Huakuichenia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1906945	3.894506916251594	0.7785593435332897	1.7263033283190374	9.525638001554164	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1911556	22.611915330426456	0.3080070288241023	1.674069257962425	21.880026851963603	Sediminispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria
1911565	19.999999999999996	0.14142135623730953	0.3134187848692864	8.885765876316736	Marispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria
1911577	1.4422205101855958	0.5477225575051661	0.29679717290257823	2.4816593533923546	Oryzomicrobium	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
1911581	0.848528137423857	0.34641016151377546	0.06908909670144527	0.923435877716542	Formosimonas	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
1912215	2.23606797749979	0.7	0.7707426145373806	4.917370311728509	Acidipropionibacterium	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
1912216	1.658175327573506	0.5785015217038155	0.3801738633872026	3.013594587819762	Cutibacterium	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria
1912771	2.1169328630254585	0.5320353736538501	0.43119158632586874	3.5383229226174713	Halodesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
1914026	1.6733200530681511	0.4242640687119285	0.21656707614033974	2.2303095341564223	Marimonas	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1914229	1.5811388300841898	0.458257569495584	0.2355889162360109	2.2763001363115354	Aliidongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
1914234	2.116601048851672	2.116601048851672	4.96495873488747	14.074335088082268	Fimbriiglobus	Gemmataceae	Gemmatales	Planctomycetia	Planctomycetes	Bacteria
1914248	1.624807680927192	0.5196152422706632	0.3078232243623138	2.652367624801754	Motilimonas		Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1914252	1.4142135623730951	0.5477225575051661	0.29019819129028634	2.433467205584167	Thermodesulfitimonas	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria
1914449	0.9410100955887774	0.2491987158875423	0.041844689585315224	0.7366987883076254	Rugosibacter	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
1915401	1.3964240043768943	0.7483314773547882	0.5044682304028676	3.282926743926763	Roseitalea	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1920247	1.4142135623730951	1.0	0.8489213467404422	4.442882938158366	Ampullimonas	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
1920504	0.8485281374238571	0.8485281374238571	0.31988757154740244	2.261946710584652	Pleomorphochaeta	Sphaerochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria
1920508	1.7748239349298849	1.2409673645990855	1.6463508022761792	6.919353362105776	Oharaeibacter	Pleomorphomonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1920515	19.364916731037084	1.224744871391589	22.33279886604085	74.50941199347075	Actinocrinis	Actinospicaceae	Catenulisporales	Actinomycetia	Actinobacteria	Bacteria
1921569	1.2649110640673518	0.2	0.037643957960791216	0.7947670612636881	Micropepsis	Micropepsaceae	Micropepsales	Alphaproteobacteria	Proteobacteria	Bacteria
1926253	1.3416407864998738	0.8944271909999159	0.6556493748971344	3.769911184307752	Chthonobacter	Pleomorphomonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1926259	1.624807680927192	0.8944271909999159	0.8335683819516744	4.5655891728341835	Pseudactinotalea	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1929090	1.9921413018651275	0.7071067811865476	0.6897098597898722	4.425425300228585	Pseudaeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1929105	7.745966692414836	0.6324555320336759	2.3672366171455264	15.39059796194237	Anaeromicrobium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1929135	4.4721359549995805	0.4898979485566356	0.8121965718010025	6.882884651454574	Halofilum	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
1930613	6.324555320336758	0.2449489742783178	0.29418999848339744	4.866934411168334	Calorithrix				Calditrichaeota	Bacteria
1934947	0.56	0.3499999999999999	0.04265366525717641	0.6157521601035995	Immundisolibacter	Immundisolibacteraceae	Immundisolibacterales	Gammaproteobacteria	Proteobacteria	Bacteria
1937016	1.5811388300841898	0.3872983346207417	0.1710643599487759	1.9238247452427963	Rectinema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria
1938335	2.4186773244895647	0.4472135954999579	0.35650889659756263	3.3981520197416937	Sulfuritortus	Thiobacillaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
1940136	2.2677080940897127	0.41809089920733744	0.29219530081732203	2.9785694926556325	Tibeticola	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
1940255	2.0	0.5	0.3599741582238304	3.1415926535897927	Fournierella	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1940395	4.949747468305834	0.648074069840786	1.5615000139854145	10.077610296454685	Caenibacillus	Sporolactobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1943561	3.760603093086394	0.6223329772884784	1.0662141734177455	7.352417945226526	Marinicrinis	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1945896	10.182919580087322	0.8711754349385725	5.896316289759524	27.86941210178104	Vitiosangium	Archangiaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria
1949192	0.7348469228349535	0.14142135623730953	0.010802467981763724	0.32648388556215924	Puzihella	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1954229	6.0	1.5954887690834967	10.914923441703863	30.074254775026397	Racemicystis	Polyangiaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria
1955420	1.8439088914585773	0.31622776601683805	0.13654144212754907	1.8318475636281482	Silicimonas	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1962946	1.1313708498984762	0.34641016151377546	0.09574639433039546	1.2312478369553896	Saccharedens	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
1968878	1.857417562100671	0.521536192416212	0.35960411384415353	3.0432937370523825	Siccationidurans	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1968882	1.8	0.7	0.602923990101441	3.95840674352314	Parahymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1970195	9.327379053088816	0.34641016151377546	0.8682019691275291	10.15079651787843	Ancylomarina	Marinifilaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria
1974209	6.7890310583412985	0.4409333520524795	1.0142306380644672	9.404389721073196	Rhodohalobacter	Balneolaceae	Balneolales	Balneolia	Balneolaeota	Bacteria
1975682	0.99498743710662	0.7	0.2931188497813577	2.1880916559798056	Micrococcoides	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1986268	1.1489125293076057	0.6928203230275509	0.34606744991956256	2.5006761782626343	Caenimicrobium	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
2004661	1.1771323825530848	0.5885661912765424	0.26648586245327904	2.1765592370810616	Hyphobacterium	Maricaulaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria
2004668	4.774934554525329	1.1832159566199232	4.816643462945895	17.749303436551312	Endothiovibrio	Thioalkalispiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
2004797	1.1224972160321824	0.6708203932499369	0.31769409762648304	2.365600493620524	Luteitalea	Vicinamibacteraceae		Vicinamibacteria	Acidobacteria	Bacteria
2005355	2.4	1.0954451150103324	1.9178024780119232	8.259461581745489	Faecalimonas	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
2005375	1.982001795881267	0.7085167717989782	0.6566758086163473	4.411680488323717	Alkalicoccus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
2005380	2.0	1.0	1.3089969389957472	6.2831853071795845	Mariniblastus	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria
2008781	0.9	0.3	0.05654866776461629	0.8482300164692442	Annwoodia	Thiobacillaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
2017546	1.5	0.5	0.2617993877991494	2.3561944901923453	Paracandidimonas	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
2018663	4.589117562233507	0.6928203230275509	1.6429941929134797	9.988486220130262	Marinisporobacter	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
2022711	0.4472135954999579	0.4472135954999579	0.04683209820693818	0.6283185307179586	Methanonatronarchaeum	Methanonatronarchaeaceae	Methanonatronarchaeales	Methanonatronarchaeia	Euryarchaeota	Archaea
2023242	1.6522711641858308	0.4898979485566356	0.2806645811447829	2.542944121209459	Galliscardovia	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
2023705	3.3316662497915366	0.648074069840786	1.0277480467408209	6.78322163266678	Membranicola	Saprospiraceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria
2024958	17.577402299147266	0.26456135438043793	0.9606715463044176	14.609352585634626	Alkalispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria
2024969	7.745966692414836	0.3741657386773941	0.8379996313694963	9.105200545246136	Natronospira	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria
2024975	3.5999999999999996	0.6	0.9613273519984769	6.785840131753952	Silvanigrella	Silvanigrellaceae	Silvanigrellales	Oligoflexia	Proteobacteria	Bacteria
2024982	6.999999999999999	2.0	19.89675347273535	43.982297150257104	Notoacmeibacter	Notoacmeibacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
2025617	1.6970562748477145	0.4898979485566356	0.28910637562351765	2.611871084497274	Ketobacter	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
2026172	1.4142135623730951	0.31622776601683805	0.10279324989912908	1.4049629462081454	Chengkuizengella	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
